option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5744162,0.4167116,0.5393025,0.7112237,0.513406,0.6914372,4.935152
alt2,0.5821746,0.4818652,0.5821413,0.7241308,0.5581967,0.5645388,1.544666
alt2,0.6218461,0.621231,0.7817492,0.7555854,0.5351773,0.4154881,5.277903
alt2,0.580465,0.5033026,0.625607,0.7259495,0.5532565,0.4942093,4.133286
alt2,0.4634773,0.3391569,0.4067742,0.7303483,0.5113003,0.3298069,0.7560869
alt2,0.5719684,0.4979249,0.6635397,0.6901069,0.5366199,0.4716504,2.44088
alt2,0.4546737,0.3640636,0.4228225,0.669731,0.4777162,0.3390355,2.84353
alt2,0.4465761,0.2853531,0.465784,0.6671889,0.514933,0.2996213,2.124921
alt2,0.5359852,0.561581,0.6961718,0.6408079,0.499545,0.2818207,3.035166
alt2,0.4646808,0.4107685,0.5056768,0.6655192,0.4638946,0.2775452,4.547448
alt2,0.6098571,0.729998,0.8595616,0.7019723,0.5123823,0.2453712,2.394529
alt2,0.555962,0.5600981,0.6495859,0.7535247,0.5332342,0.2833673,1.176511
alt2,0.4535426,0.4089558,0.4628221,0.682211,0.4604655,0.2532587,0.6986801
alt2,0.4620034,0.4255061,0.5123458,0.6517186,0.4480455,0.2724012,0.8904715
alt2,0.4313158,0.3368576,0.5320611,0.6123562,0.439702,0.2356022,1.818995
alt2,0.5527264,0.6631981,0.7723732,0.6774962,0.4388577,0.2117066,0.698838
alt2,0.4329802,0.4813308,0.5427849,0.5693536,0.3552141,0.2162179,1.587427
alt2,0.4363804,0.4708012,0.5619354,0.5649422,0.3870252,0.1971976,2.500275
alt2,0.450216,0.4615752,0.5709233,0.5579177,0.4191103,0.2415536,4.192621
alt2,0.5403823,0.6886907,0.8451109,0.5733087,0.4293436,0.1654577,1.801244

