option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4679246,0.3206796,0.3308713,0.685118,0.7141262,0.2888276,31.88433
alt2,0.5965717,0.6424573,0.4942437,0.7188596,0.6218119,0.5054861,1.188895
alt2,0.5766423,0.5723267,0.5340667,0.6830701,0.5460329,0.5477152,4.2336
alt2,0.5769156,0.6902525,0.4779066,0.6623093,0.5182524,0.5358567,7.629546
alt2,0.6742861,0.8515813,0.5882471,0.6231479,0.4259233,0.8825308,5.373137
alt2,0.4086378,0.3487627,0.3347066,0.5886023,0.5257677,0.2453498,4.087404
alt2,0.4362693,0.3702616,0.359411,0.5926326,0.5238294,0.3352119,2.235467
alt2,0.568076,0.6414325,0.5672428,0.597038,0.421969,0.6126978,2.877394
alt2,0.5775001,0.6794131,0.5723236,0.5811925,0.4229873,0.6315842,5.342844
alt2,0.4315214,0.3918116,0.3727993,0.5185972,0.3816583,0.4927408,6.975057
alt2,0.3821844,0.4166079,0.3410958,0.494675,0.3891591,0.2693841,3.056319
alt2,0.6915255,1.047529,0.6957852,0.5028769,0.2642935,0.9471419,2.010591
alt2,0.3846501,0.4234364,0.278278,0.4647982,0.3855437,0.3711941,3.030322
alt2,0.3818369,0.3757282,0.2930867,0.4789978,0.3184678,0.4429039,1.815688
alt2,0.4134094,0.4745746,0.3564587,0.4350026,0.2992703,0.5017411,4.962949
alt2,0.5377893,0.9145055,0.5344674,0.4056072,0.2020356,0.6323305,1.938502
alt2,0.5588033,0.9995344,0.5172116,0.3848872,0.1816252,0.7107581,2.17654
alt2,0.3535098,0.5236729,0.2506565,0.3262,0.2419703,0.4250492,1.622218
alt2,0.5343044,1.02715,0.4894988,0.3114942,0.144784,0.6985952,8.362305
alt2,0.5759977,1.151481,0.5208122,0.2941495,0.143711,0.7698352,14.86045

