option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.5990883,0.6240683,0.4864458,0.7369431,0.6614704,0.4865136,25.10621
alt1,0.4612024,0.3301288,0.3361753,0.6683062,0.6713108,0.300091,0
alt1,0.4321608,0.3149768,0.2629672,0.6247214,0.6364209,0.3217175,2.410033
alt1,0.459508,0.3316074,0.3494576,0.6391837,0.5439746,0.4333164,1.098653
alt1,0.4237734,0.2799599,0.2829058,0.6422708,0.5052013,0.4085293,2.598691
alt1,0.585551,0.6714763,0.6250272,0.6353797,0.4232438,0.5726278,6.047953
alt1,0.5872552,0.7205591,0.5284048,0.6374617,0.4852051,0.5646452,4.518605
alt1,0.4060114,0.3530088,0.2793027,0.5460383,0.49182,0.3598871,0.832845
alt1,0.4043786,0.3116905,0.2968916,0.5702183,0.4104849,0.4326081,1.953385
alt1,0.6821528,0.9864063,0.6247551,0.5185639,0.318599,0.9624398,3.831954
alt1,0.5605613,0.7879343,0.5685632,0.5358521,0.2832363,0.6272206,1.806355
alt1,0.4086524,0.4372993,0.3650939,0.4853708,0.3837538,0.3717441,0.8435916
alt1,0.5718999,0.7836555,0.5687468,0.5139868,0.3585704,0.6345398,1.104633
alt1,0.560284,0.8803898,0.5543653,0.4784491,0.2380328,0.6501834,4.414661
alt1,0.580892,0.9368975,0.6087771,0.4462515,0.2449698,0.6675639,5.498048
alt1,0.3570696,0.5103823,0.3166076,0.3866009,0.2781496,0.2936075,0.5990171
alt1,0.3825796,0.5416758,0.334357,0.369444,0.2666009,0.4008203,1.715006
alt1,0.5714822,1.098729,0.4777413,0.364988,0.2219345,0.6940183,2.93562
alt1,0.3497608,0.4627052,0.2555371,0.3219808,0.1940983,0.5144824,1.814225
alt1,0.3858261,0.5832691,0.3049524,0.2867347,0.1755663,0.5786082,7.295307

