userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
3,1,ConeBurst, Task2,1.029466,1.01603,0.9754614,0.940045,1.038997,4
3,2,ConeBurst, Task2,1.058954,1.030341,0.9485211,0.8824635,1.079721,4
3,3,ConeBurst, Task2,1.086786,1.040865,0.9218851,0.8274907,1.122972,4
3,4,ConeBurst, Task2,1.108581,1.045502,0.8988145,0.7761511,1.170951,4
3,5,ConeBurst, Task2,1.114713,1.090058,0.8932984,0.7865497,1.115381,4
3,6,ConeBurst, Task2,1.154616,1.086256,0.8650081,0.733525,1.160595,4
3,7,ConeBurst, Task2,1.186817,1.094346,0.8290557,0.6819594,1.207822,4
3,8,ConeBurst, Task2,1.234227,1.097188,0.797982,0.6306362,1.239967,4
3,9,ConeBurst, Task2,1.284095,1.110389,0.747965,0.5805763,1.276975,4
3,10,ConeBurst, Task2,1.331559,1.110866,0.7507487,0.5821828,1.224643,4
3,11,ConeBurst, Task2,1.363665,1.103432,0.7084485,0.5373753,1.28708,4
3,12,ConeBurst, Task2,1.423595,1.090331,0.705708,0.5345963,1.24577,4
3,13,ConeBurst, Task2,1.487803,1.083126,0.670325,0.4892686,1.269478,4
3,14,ConeBurst, Task2,1.555336,1.061718,0.6273978,0.4552481,1.3003,4
3,15,ConeBurst, Task2,1.63128,1.031114,0.586729,0.4161125,1.334764,4
3,16,ConeBurst, Task2,1.68915,1.010535,0.5392413,0.3733246,1.387749,4
3,17,ConeBurst, Task2,1.760591,0.9821059,0.4952729,0.3355169,1.426514,4
3,18,ConeBurst, Task2,1.832213,0.9443589,0.4505903,0.2981971,1.47464,4
3,19,ConeBurst, Task2,1.911564,0.9083056,0.4135532,0.2670704,1.499507,4
3,20,ConeBurst, Task2,1.996881,0.8737587,0.3774004,0.235418,1.516542,4

