UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.142933,1.077758,0.8809697,0.7091738,1.189165,0
0,0,ConeBurst,Task,1.238362,1.11478,0.7805101,0.5364391,1.329909,0
0,0,ConeBurst,Task,1.296616,1.125258,0.7108403,0.4331798,1.434106,0
0,0,ConeBurst,Task,1.325203,1.11996,0.6668295,0.3667951,1.521212,0
0,0,ConeBurst,Task,1.329469,1.146344,0.6656882,0.3715141,1.486985,0
0,0,ConeBurst,Task,1.356991,1.132883,0.6430165,0.3434472,1.523663,0
0,0,ConeBurst,Task,1.373889,1.13266,0.6183318,0.3188116,1.556307,0
0,0,ConeBurst,Task,1.394563,1.130782,0.6047671,0.3016513,1.568236,0
0,0,ConeBurst,Task,1.407662,1.134252,0.5898381,0.2908488,1.577399,0
0,0,ConeBurst,Task,1.41753,1.134666,0.5907246,0.2912448,1.565834,0
0,0,ConeBurst,Task,1.419273,1.131954,0.5836313,0.2858267,1.579315,0
0,0,ConeBurst,Task,1.422624,1.131096,0.5840198,0.2862465,1.576014,0
0,0,ConeBurst,Task,1.427548,1.130541,0.5808117,0.28226,1.578839,0
0,0,ConeBurst,Task,1.431257,1.128815,0.5772863,0.280553,1.582088,0
0,0,ConeBurst,Task,1.433624,1.127133,0.5755541,0.2792491,1.584439,0
0,0,ConeBurst,Task,1.434303,1.127047,0.5738851,0.2778195,1.586944,0
0,0,ConeBurst,Task,1.43536,1.12672,0.5725775,0.2768563,1.588485,0
0,0,ConeBurst,Task,1.436109,1.12633,0.5715362,0.2760659,1.589958,0
0,0,ConeBurst,Task,1.436908,1.125916,0.5708565,0.2756402,1.590679,0
0,0,ConeBurst,Task,1.437612,1.125733,0.5703145,0.2751715,1.591169,0

