step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.4469795,0.3182848,0.2889236,0.7149781,0.6643542,0.2483566,6.248127
1,0.613505,0.6107033,0.5074509,0.7269588,0.5088533,0.7135587,1.554984
2,0.6110708,0.5886857,0.5036771,0.7791107,0.4365904,0.7472901,2.40969
3,0.483457,0.3660276,0.3867342,0.7414922,0.6551439,0.2678871,2.345523
4,0.552515,0.5380528,0.5544657,0.6650474,0.6507309,0.3542783,2.375571
5,0.6412526,0.668961,0.5723607,0.7436966,0.4365904,0.7846545,1.763801
6,0.4987113,0.4137703,0.4371775,0.706183,0.655144,0.2812816,1.231652
7,0.7314308,0.9945436,0.8552096,0.784775,0.5097696,0.5128564,1.787727
8,0.5009369,0.3969923,0.3768535,0.7235268,0.7176655,0.2896462,1.383347
9,0.6234297,0.6277283,0.6352469,0.7922949,0.4866201,0.5752581,1.314748
10,0.52348,0.40913,0.4000853,0.7790715,0.7309753,0.2981378,0.7591428
11,0.5223284,0.4263994,0.4047689,0.7958795,0.6817823,0.3028119,0.8333312
12,0.5363031,0.423238,0.4582465,0.8188868,0.6966649,0.2844792,1.131596
13,0.6569268,0.6725659,0.6806214,0.8677516,0.4622891,0.6014062,0.6909488
14,0.822604,1.201475,0.9484656,0.8712661,0.3633854,0.7284278,0
15,0.6746354,0.8062567,0.6780207,0.8542886,0.3980121,0.6365986,1.095123
16,0.8224502,1.178717,1.013581,0.8968858,0.4369453,0.5861217,1.70147
17,0.6513764,0.762365,0.7663765,0.825338,0.4491333,0.4536689,2.243914
18,0.5655352,0.4852127,0.4875904,0.9097217,0.6395572,0.3055943,0.69374
19,0.7041517,0.8100132,0.6900702,0.970885,0.5054947,0.5442953,1.453333

