UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.102172,1.097594,0.9502122,1.049994,0.800028,0
0,0,ConeBurst,Task,1.254658,1.171761,0.9272598,1.004344,0.6419768,0
0,0,ConeBurst,Task,1.36274,1.241782,0.8700413,0.9404181,0.5850192,0
0,0,ConeBurst,Task,1.416922,1.264958,0.8233429,0.9702086,0.5245681,0
0,0,ConeBurst,Task,1.495104,1.280354,0.7985036,0.8715459,0.5544921,0
0,0,ConeBurst,Task,1.539399,1.314907,0.7724843,0.8422549,0.5309546,0
0,0,ConeBurst,Task,1.570619,1.339049,0.7634883,0.8164777,0.5103656,0
0,0,ConeBurst,Task,1.583126,1.332886,0.7615402,0.7993226,0.5231261,0
0,0,ConeBurst,Task,1.608253,1.339351,0.7519236,0.7808939,0.5195783,0
0,0,ConeBurst,Task,1.634339,1.336694,0.7457157,0.7658352,0.5174164,0
0,0,ConeBurst,Task,1.635837,1.337977,0.7460358,0.7582946,0.5218559,0
0,0,ConeBurst,Task,1.644757,1.343832,0.7415732,0.7499061,0.5199308,0
0,0,ConeBurst,Task,1.644154,1.347441,0.7405272,0.7478482,0.5200299,0
0,0,ConeBurst,Task,1.651842,1.348036,0.7373654,0.7419407,0.5208157,0
0,0,ConeBurst,Task,1.652041,1.347369,0.7374486,0.7427422,0.5204003,0
0,0,ConeBurst,Task,1.65555,1.348142,0.7361859,0.74028,0.5198414,0
0,0,ConeBurst,Task,1.655619,1.348536,0.7360661,0.739812,0.5199677,0
0,0,ConeBurst,Task,1.657791,1.348591,0.735217,0.7379715,0.5204289,0
0,0,ConeBurst,Task,1.659505,1.348344,0.734843,0.7368263,0.5204824,0
0,0,ConeBurst,Task,1.66091,1.348652,0.7342831,0.7355067,0.5206483,0

