step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6496652,0.5577505,0.7363818,0.7753466,0.5355478,0.6432991,65.10001
1,0.4953766,0.5298629,0.5209304,0.7320873,0.4769759,0.2170263,22.56724
2,0.4698126,0.2063144,0.3455595,0.7393727,0.5242106,0.5336059,12.37328
3,0.4572135,0.4350794,0.4323462,0.6563774,0.5115068,0.2507577,20.68997
4,0.4778241,0.2900242,0.3986747,0.6693348,0.5011465,0.5299402,20.53306
5,0.4539039,0.3045255,0.3831884,0.7069731,0.4880217,0.3868111,13.91521
6,0.5246227,0.6135254,0.5957147,0.7676135,0.4816426,0.1646172,3.720842
7,0.6614895,0.6135253,0.8468388,0.7753466,0.4284382,0.643299,4.116818
8,0.5384665,0.6439414,0.6069366,0.8391751,0.4401234,0.1621558,3.741796
9,0.5356026,0.5856379,0.6227929,0.8059942,0.4816426,0.1819454,8.651512
10,0.5091632,0.6132774,0.5519683,0.8115281,0.401402,0.1676402,1.666107
11,0.5902264,0.4350794,0.6499834,0.7026921,0.4855049,0.6778721,2.487519
12,0.5693117,0.412599,0.5337214,0.8154905,0.44928,0.6354679,6.042162
13,0.6265436,0.5315084,0.8239169,0.8048182,0.3849739,0.5875006,2.01043
14,0.6078987,0.5568183,0.7963213,0.750748,0.3898864,0.5457194,7.191544
15,0.4664112,0.3453456,0.3197315,0.771885,0.377912,0.5171821,19.81908
16,0.4951746,0.585638,0.5686368,0.8059942,0.3683149,0.1472891,4.323196
17,0.4210747,0.3045253,0.3831883,0.7441821,0.3253477,0.34813,19.79041
18,0.5355027,0.4538589,0.559137,0.8154904,0.3088799,0.5401475,19.11031
19,0.4479588,0.3782359,0.4102944,0.8069944,0.2797511,0.364518,2.654064

