option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.4856778,0.2900242,0.3624315,0.7437055,0.5275226,0.5047051,105.1885
chosenOption,0.6306844,0.4806426,0.7184926,0.7787294,0.5265472,0.6490105,8.673203
chosenOption,0.6232475,0.4700656,0.7375917,0.6996906,0.5486907,0.6601989,13.2526
chosenOption,0.540246,0.621708,0.6894352,0.6887598,0.4565814,0.2447454,13.66755
chosenOption,0.4996657,0.5896825,0.5526464,0.7132312,0.4710619,0.1717068,12.25531
chosenOption,0.5195171,0.6140357,0.5862048,0.7277075,0.4512522,0.218385,21.90191
chosenOption,0.6325312,0.5294384,0.8347093,0.7264587,0.478272,0.5937774,6.739647
chosenOption,0.4625295,0.2233897,0.4069217,0.7153708,0.467455,0.4995105,3.755721
chosenOption,0.6038178,0.4491624,0.6865315,0.7399945,0.5201613,0.6232393,8.251258
chosenOption,0.4795925,0.2736896,0.4153915,0.6833118,0.4739025,0.5516675,9.752311
chosenOption,0.4941473,0.3017174,0.3333563,0.6885133,0.4911276,0.656022,14.63556
chosenOption,0.4996513,0.4981666,0.5738475,0.7264715,0.4407246,0.2590461,5.485392
chosenOption,0.5430068,0.6236792,0.6920763,0.7138698,0.4436336,0.2417749,15.2554
chosenOption,0.5171278,0.5915837,0.5876038,0.7413657,0.4365848,0.2285012,11.02837
chosenOption,0.4800173,0.2925227,0.4020331,0.7159127,0.4818535,0.5077647,8.849505
chosenOption,0.5105083,0.5385506,0.5815435,0.757983,0.4449961,0.2294683,12.75089
chosenOption,0.6340927,0.5049568,0.8076355,0.7655254,0.480451,0.6118951,5.786114
chosenOption,0.5201846,0.6077543,0.6030142,0.7430153,0.4264524,0.2206871,17.32582
chosenOption,0.5820378,0.6969672,0.7481426,0.7626976,0.4620046,0.2403769,7.009788
chosenOption,0.5290709,0.6603761,0.6299476,0.7443987,0.4141722,0.1964596,2.304637

