UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,0.7776831,0.8205525,1.070295,1.113657,1.217812,0
0,0,ConeBurst,Task,0.7466346,0.9343337,0.9913161,1.02478,1.302935,0
0,0,ConeBurst,Task,0.7421421,1.007862,0.893551,0.9610478,1.395397,0
0,0,ConeBurst,Task,0.8166217,1.087956,0.8897423,0.9378695,1.26781,0
0,0,ConeBurst,Task,0.8931558,1.099484,0.923651,0.9480777,1.135632,0
0,0,ConeBurst,Task,0.9484277,1.117317,0.9396626,0.9350004,1.059592,0
0,0,ConeBurst,Task,0.9370357,1.155017,0.9205734,0.9070503,1.080323,0
0,0,ConeBurst,Task,0.907925,1.125985,0.9351177,0.9229348,1.108038,0
0,0,ConeBurst,Task,0.8967544,1.131147,0.9261809,0.9159861,1.129932,0
0,0,ConeBurst,Task,0.8860798,1.115258,0.9322571,0.9194561,1.146949,0
0,0,ConeBurst,Task,0.8771918,1.100414,0.9343822,0.9246836,1.163328,0
0,0,ConeBurst,Task,0.8845572,1.104819,0.9378072,0.92356,1.149256,0
0,0,ConeBurst,Task,0.8906189,1.110659,0.9368707,0.9212616,1.14059,0
0,0,ConeBurst,Task,0.8968981,1.111426,0.9379482,0.9213651,1.132363,0
0,0,ConeBurst,Task,0.893812,1.107984,0.9392306,0.9225985,1.136375,0
0,0,ConeBurst,Task,0.896026,1.109446,0.9403129,0.9227222,1.131493,0
0,0,ConeBurst,Task,0.8957928,1.111231,0.9388899,0.9210888,1.132998,0
0,0,ConeBurst,Task,0.897534,1.111791,0.9393961,0.9206814,1.130598,0
0,0,ConeBurst,Task,0.8984951,1.112695,0.9393261,0.9203657,1.129118,0
0,0,ConeBurst,Task,0.8993732,1.112819,0.9396715,0.9202925,1.127843,0

