option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.6496651,0.5577505,0.7363818,0.7753466,0.5355478,0.6432991,65.10001
alt1,0.5111123,0.5295919,0.5260023,0.7829195,0.4892871,0.2277611,22.56724
alt1,0.4770218,0.201671,0.3520816,0.7616246,0.5164085,0.5533234,12.37328
alt1,0.4563504,0.4226672,0.4375006,0.675787,0.4867474,0.2590498,20.68997
alt1,0.4804773,0.2788659,0.3991647,0.6863048,0.4952557,0.5427956,20.53306
alt1,0.4552914,0.2903827,0.3842335,0.697971,0.5112413,0.3926284,13.91521
alt1,0.5217487,0.5833572,0.603518,0.7275202,0.5279719,0.166376,3.720842
alt1,0.6526794,0.5737164,0.8671438,0.712668,0.4775647,0.6323046,4.116818
alt1,0.5303118,0.6014722,0.6192387,0.7572028,0.5069369,0.1667083,3.741796
alt1,0.5101513,0.5263371,0.6206938,0.7052784,0.5090423,0.189405,8.651512
alt1,0.494902,0.5625907,0.5493304,0.7238745,0.456448,0.1822663,1.666107
alt1,0.6035338,0.409053,0.6478186,0.6624371,0.5277708,0.7705896,2.487519
alt1,0.5805343,0.3819942,0.5421537,0.7458981,0.5192608,0.7133649,6.042162
alt1,0.6347673,0.4882924,0.828136,0.7323897,0.4682187,0.6567997,2.01043
alt1,0.6241317,0.5105594,0.8030292,0.6882782,0.5087612,0.6100307,7.191544
alt1,0.4949725,0.3175786,0.3229404,0.7230756,0.5036771,0.6075908,19.81908
alt1,0.5217598,0.5563823,0.5839429,0.766644,0.5303773,0.1714526,4.323196
alt1,0.4550457,0.2874122,0.3952514,0.7126533,0.4831446,0.3967672,19.79041
alt1,0.574501,0.4268819,0.5826635,0.7516024,0.4951051,0.6162521,19.11031
alt1,0.4625298,0.3541597,0.4228911,0.7038574,0.4401494,0.3915915,2.654064

