option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5098721,0.6132775,0.5017891,0.7728839,0.5017525,0.1596574,76.90667
alt2,0.5016272,0.3122958,0.2920974,0.7468638,0.5538087,0.6030704,5.208644
alt2,0.5135542,0.5179378,0.5517804,0.7511796,0.5582047,0.1886686,7.527321
alt2,0.5794157,0.3807868,0.5400847,0.7196616,0.5344159,0.7221294,18.39294
alt2,0.6237729,0.4867232,0.7972997,0.6598132,0.5229118,0.652117,23.78656
alt2,0.5988437,0.4585445,0.6827924,0.6590574,0.5385226,0.6553016,39.78166
alt2,0.4869717,0.3440007,0.3393444,0.696732,0.5030342,0.551747,4.021638
alt2,0.5132819,0.5737164,0.6457199,0.7083216,0.4253345,0.2133172,3.065646
alt2,0.4655227,0.3225695,0.4004104,0.695067,0.4686824,0.4408844,10.46739
alt2,0.6254956,0.4776886,0.8297116,0.6569357,0.5003662,0.6627757,7.063754
alt2,0.6531142,0.5116529,0.8061491,0.726181,0.4871918,0.7343962,11.60918
alt2,0.4681188,0.2937646,0.373369,0.6916037,0.4699806,0.5118759,7.498427
alt2,0.4584916,0.4240074,0.4391765,0.700424,0.4729441,0.2559057,6.727078
alt2,0.4706234,0.2094908,0.3820618,0.7436585,0.4781724,0.5397336,6.697814
alt2,0.5076238,0.6185609,0.5566177,0.7440007,0.4583144,0.1606252,7.22576
alt2,0.652393,0.5385506,0.7809606,0.7626342,0.4996407,0.680179,17.81743
alt2,0.4720091,0.2166402,0.3726039,0.7773041,0.4906647,0.5028328,2.709725
alt2,0.6000565,0.4538538,0.7023714,0.6729211,0.5089266,0.6622094,13.16174
alt2,0.4647232,0.4738321,0.4719918,0.7057806,0.4509431,0.2210684,26.74461
alt2,0.6249589,0.5450736,0.8580769,0.6859805,0.4819821,0.5536816,0.8791242

