option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.586655,0.3843617,0.6121024,0.6838461,0.5225601,0.7304048,274.7951
alt1,0.550158,0.5512525,0.649456,0.7553786,0.5032118,0.2914909,277.9485
alt1,0.4561417,0.3677832,0.4658917,0.680654,0.5732336,0.1931457,283.945
alt1,0.5816255,0.5364594,0.7420694,0.7696834,0.5387304,0.3211848,387.1785
alt1,0.5501118,0.3202916,0.5302868,0.6303564,0.4895866,0.7800374,294.1949
alt1,0.5617854,0.3509801,0.5682999,0.7210569,0.484126,0.6844639,298.8594
alt1,0.5846007,0.3840257,0.6390584,0.7015253,0.5330207,0.6653734,306.0285
alt1,0.5790673,0.3910767,0.635606,0.748075,0.5622714,0.5583073,313.1136
alt1,0.4735485,0.4108534,0.4959416,0.7451569,0.5263103,0.1894803,319.6932
alt1,0.5791273,0.4231145,0.6880069,0.771513,0.5056122,0.5073895,321.7146
alt1,0.5735506,0.4406156,0.6905406,0.6981788,0.5193943,0.5190236,326.6788
alt1,0.5100818,0.5403699,0.6207047,0.7288849,0.5045831,0.155866,425.2188
alt1,0.4510248,0.4307973,0.4689392,0.7016768,0.4454665,0.2082441,332.3967
alt1,0.4412995,0.3278989,0.5298951,0.6759897,0.4387331,0.2339806,334.5403
alt1,0.4726243,0.4176188,0.5833402,0.6772032,0.4833979,0.2015614,339.1486
alt1,0.515115,0.5124218,0.712659,0.647267,0.4324622,0.2707649,446.1241
alt1,0.5987569,0.8229212,0.8917512,0.6991529,0.4186756,0.1612839,345.7064
alt1,0.5553493,0.5205846,0.9878088,0.634101,0.3842843,0.249968,350.7326
alt1,0.4289959,0.37616,0.6224629,0.6094114,0.3541419,0.1828035,351.5636
alt1,0.4614561,0.498652,0.6575744,0.5944705,0.4078668,0.1487165,352.3996

