option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.5744103,0.5358412,0.7083374,0.7731354,0.5306644,0.3240733,313.1032
chosenOption,0.4501829,0.3665892,0.4572929,0.6939557,0.5378566,0.19522,379.8699
chosenOption,0.5789283,0.3967043,0.6438159,0.7363827,0.5430086,0.5747298,386.0126
chosenOption,0.5848344,0.3848052,0.6507189,0.7525508,0.5031435,0.6329538,290.8419
chosenOption,0.5697385,0.4739229,0.7075033,0.7303623,0.5259596,0.4109445,337.0965
chosenOption,0.4491017,0.3509801,0.4695085,0.6900297,0.5335923,0.2013979,396.7574
chosenOption,0.4543829,0.3840257,0.4733112,0.6799511,0.5370101,0.1976165,345.9157
chosenOption,0.5542608,0.5452026,0.6325981,0.7812253,0.5453052,0.2669731,350.8803
chosenOption,0.5892708,0.5727733,0.7448232,0.8014737,0.5540981,0.2731855,360.2155
chosenOption,0.5613006,0.5384427,0.701133,0.7535338,0.5290588,0.2843351,376.8406
chosenOption,0.5623193,0.614265,0.7071639,0.761252,0.5079529,0.2209629,385.4815
chosenOption,0.6006656,0.5877742,0.7960383,0.7736139,0.5060021,0.3398991,330.7542
chosenOption,0.5959245,0.6478044,0.8555313,0.7736811,0.4873938,0.2152119,430.5175
chosenOption,0.6056825,0.6093771,0.8209411,0.7934239,0.4898078,0.3148623,436.9659
chosenOption,0.5935206,0.7510811,0.843217,0.7295805,0.4559255,0.1877988,407.1123
chosenOption,0.6017653,0.7143706,0.9355836,0.7413327,0.4315461,0.1859934,342.397
chosenOption,0.5682049,0.5747057,0.9749153,0.6389368,0.4043047,0.248162,450.0235
chosenOption,0.5734156,0.7257503,0.9117478,0.6815538,0.3855045,0.1625218,423.9842
chosenOption,0.5358058,0.6990669,0.8559292,0.5848455,0.3909486,0.1482387,461.5867
chosenOption,0.6085123,0.8968182,0.9415831,0.6270531,0.3815698,0.1955373,434.0847

