UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.089704,1.112543,1.040801,0.95217,0.8047822,0
0,0,ConeBurst,Task,1.099059,1.077502,1.086908,1.062791,0.673739,0
0,0,ConeBurst,Task,1.044737,1.082629,1.059654,1.026014,0.7869652,0
0,0,ConeBurst,Task,0.9911431,1.075264,1.042753,0.9962215,0.8946185,0
0,0,ConeBurst,Task,1.00569,1.117937,1.044347,0.9826924,0.8493332,0
0,0,ConeBurst,Task,1.016198,1.102241,1.059246,1.018042,0.8042724,0
0,0,ConeBurst,Task,1.025283,1.085786,1.070656,1.041153,0.7771227,0
0,0,ConeBurst,Task,1.042478,1.092253,1.073423,1.031508,0.7603383,0
0,0,ConeBurst,Task,1.049937,1.107415,1.069112,1.025489,0.7480462,0
0,0,ConeBurst,Task,1.054318,1.112287,1.067502,1.023931,0.7419618,0
0,0,ConeBurst,Task,1.061636,1.115921,1.068656,1.020175,0.7336115,0
0,0,ConeBurst,Task,1.061664,1.121258,1.06628,1.014829,0.7359689,0
0,0,ConeBurst,Task,1.06468,1.125642,1.065941,1.013197,0.7305397,0
0,0,ConeBurst,Task,1.064847,1.126735,1.065657,1.01069,0.7320721,0
0,0,ConeBurst,Task,1.068259,1.127584,1.065493,1.009673,0.7289901,0
0,0,ConeBurst,Task,1.069697,1.129436,1.065305,1.008491,0.7270716,0
0,0,ConeBurst,Task,1.068912,1.131095,1.064547,1.007858,0.7275894,0
0,0,ConeBurst,Task,1.069782,1.131401,1.064475,1.00753,0.7268125,0
0,0,ConeBurst,Task,1.070524,1.131454,1.064088,1.007634,0.7262993,0
0,0,ConeBurst,Task,1.071146,1.131393,1.063934,1.0072,0.7263277,0

