option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4487852,0.3843617,0.4533465,0.6628156,0.5264712,0.2169309,372.0513
alt2,0.5593451,0.3665892,0.553514,0.7251595,0.4879949,0.6634679,317.28
alt2,0.5676669,0.5048338,0.697485,0.7793496,0.5359716,0.3206946,323.4016
alt2,0.4657998,0.3848052,0.4941079,0.7156003,0.5117133,0.2227723,329.033
alt2,0.4632339,0.4022903,0.483735,0.6822642,0.5128867,0.2349932,388.2341
alt2,0.5655564,0.4817692,0.725825,0.7611992,0.5080838,0.3509047,341.5673
alt2,0.5809068,0.5353726,0.7395314,0.7931231,0.5412874,0.2952195,400.3276
alt2,0.4590347,0.3625659,0.4599507,0.6914614,0.5935686,0.1876267,404.2824
alt2,0.5520729,0.4108534,0.5433576,0.7753379,0.5389827,0.4918328,410.7248
alt2,0.4759948,0.4570581,0.5143541,0.707427,0.5254408,0.1756941,415.5556
alt2,0.459336,0.4084932,0.497926,0.6993515,0.542924,0.1479853,419.9428
alt2,0.4911792,0.3972358,0.483402,0.7253853,0.5578857,0.2919872,391.2834
alt2,0.5711362,0.4646736,0.7606955,0.7144888,0.4839816,0.4318417,393.1937
alt2,0.5138007,0.5602306,0.6905527,0.6844725,0.5023134,0.131434,399.7379
alt2,0.5677848,0.4855798,0.8432169,0.6875904,0.4275894,0.3949477,441.7857
alt2,0.4261562,0.3508836,0.5397715,0.6475621,0.3925792,0.1999845,413.2976
alt2,0.4761671,0.4575636,0.581057,0.66308,0.4465702,0.2325648,415.4857
alt2,0.4436105,0.4826321,0.5647295,0.6409302,0.365866,0.163895,457.714
alt2,0.6290869,0.6990669,1.094311,0.6926024,0.4156654,0.2437887,427.9538
alt2,0.5508167,0.6263133,1.015151,0.5744548,0.3806345,0.1575303,464.7836

