option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.6078571,0.6324524,0.5737023,0.7815454,0.4982538,0.5533317,46.29665
alt1,0.493466,0.4007811,0.4519752,0.7692614,0.4890846,0.3562277,9.446311
alt1,0.5677328,0.4573549,0.4017746,0.6701738,0.5224058,0.7869549,0.9086042
alt1,0.4964078,0.4425806,0.4733557,0.7211402,0.5200779,0.3248847,10.5428
alt1,0.5802269,0.8304323,0.5000694,0.7484176,0.5336138,0.2886016,3.824563
alt1,0.5561768,0.374667,0.4476683,0.7036006,0.5158408,0.7391075,5.897148
alt1,0.6075132,0.8329777,0.5399514,0.8210212,0.5225632,0.3210525,8.589383
alt1,0.4982725,0.4183516,0.4938288,0.8072857,0.4780262,0.2938702,6.924193
alt1,0.4851111,0.3678911,0.4565631,0.7899973,0.4819938,0.3291102,2.642235
alt1,0.4909731,0.3893191,0.4015256,0.7602742,0.502007,0.4017397,7.629833
alt1,0.4819093,0.3755542,0.3566613,0.782106,0.512253,0.3829719,2.66785
alt1,0.5519387,0.6833228,0.6031303,0.7150345,0.4522469,0.3059591,11.38977
alt1,0.4594345,0.4252343,0.4082758,0.7283373,0.4164878,0.3188375,0.9235688
alt1,0.6357309,1.265455,0.5313156,0.7201406,0.4728839,0.18886,3.397955
alt1,0.5941826,0.812614,0.611508,0.7589341,0.4626036,0.3252533,2.597905
alt1,0.5785993,0.8646808,0.504585,0.7536011,0.4412439,0.3288859,5.112422
alt1,0.4591231,0.4420131,0.4056345,0.7587162,0.3971302,0.2921215,3.709577
alt1,0.5522908,0.7282714,0.6173633,0.7122915,0.4337929,0.269735,0
alt1,0.4479644,0.4537956,0.4395687,0.6382858,0.4308383,0.2773337,2.090857
alt1,0.4551925,0.4337364,0.4736388,0.675249,0.4340986,0.25924,1.10322

