option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5473061,0.2908517,0.416102,0.7771354,0.5325654,0.7198758,85.80101
alt2,0.5997673,0.7758892,0.5151926,0.7993968,0.5445269,0.3638308,8.085562
alt2,0.4859378,0.3525786,0.428063,0.7608364,0.4886875,0.3995237,5.575244
alt2,0.5772732,0.3378629,0.4648797,0.7439846,0.56912,0.7705188,9.089819
alt2,0.550313,0.3570442,0.4033073,0.7069421,0.5658014,0.7184702,1.854553
alt2,0.4779836,0.374667,0.456095,0.734324,0.4613725,0.3634593,1.987423
alt2,0.546625,0.3581386,0.4204601,0.7427799,0.5576198,0.6541263,5.819562
alt2,0.5486691,0.3824492,0.4700318,0.7186036,0.5189272,0.6533338,2.287403
alt2,0.6088463,0.5689864,0.5577036,0.8430142,0.5089343,0.5655931,6.637687
alt2,0.5537753,0.6021272,0.6123884,0.7439812,0.4701981,0.3401814,4.558215
alt2,0.5381343,0.5905766,0.5878077,0.7518202,0.4599335,0.3005334,2.276121
alt2,0.4824266,0.441818,0.3954553,0.7306936,0.4828413,0.3613246,3.897671
alt2,0.5689132,0.7871141,0.5420721,0.7147563,0.4996196,0.3010038,8.57722
alt2,0.4488874,0.4512318,0.4240069,0.6295148,0.4419316,0.2977518,2.321578
alt2,0.4652411,0.3953092,0.4753419,0.7187539,0.4430385,0.2937621,5.761792
alt2,0.6325958,1.310066,0.5015904,0.7734806,0.4448042,0.1330381,10.30817
alt2,0.6370696,1.239601,0.5354348,0.7657376,0.4602324,0.1843424,6.894568
alt2,0.4770486,0.4708805,0.4047875,0.7278905,0.4631389,0.3185454,6.240935
alt2,0.5650544,0.8399815,0.5444126,0.7871577,0.4232908,0.2304292,4.110967
alt2,0.575951,0.8916065,0.512323,0.7222438,0.4443038,0.3092781,7.248891

