userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
10,1,ForceDirectedAlgorithm, Task2,1.03911,0.9955252,1.00807,1.017147,0.9401476,4
10,2,ForceDirectedAlgorithm, Task2,0.9999495,0.9905916,0.9962661,1.012195,1.000998,4
10,3,ForceDirectedAlgorithm, Task2,1.052409,0.9993641,0.9899576,1.005043,0.9532259,4
10,4,ForceDirectedAlgorithm, Task2,1.112157,1.000803,0.9853858,0.9904416,0.9112127,4
10,5,ForceDirectedAlgorithm, Task2,1.062595,1.035961,1.035812,0.9882355,0.8773975,4
10,6,ForceDirectedAlgorithm, Task2,1.115566,1.043368,1.035339,0.9761196,0.8296075,4
10,7,ForceDirectedAlgorithm, Task2,1.084666,1.087712,1.057899,0.9941483,0.7755752,4
10,8,ForceDirectedAlgorithm, Task2,1.145944,1.090297,1.050779,0.9801925,0.7327874,4
10,9,ForceDirectedAlgorithm, Task2,1.21269,1.085723,1.035444,0.9737953,0.692348,4
10,10,ForceDirectedAlgorithm, Task2,1.291222,1.078391,1.017421,0.9561027,0.6568626,4
10,11,ForceDirectedAlgorithm, Task2,1.376219,1.069309,0.9951566,0.9366177,0.6226977,4
10,12,ForceDirectedAlgorithm, Task2,1.462031,1.053578,0.9808989,0.9164142,0.587078,4
10,13,ForceDirectedAlgorithm, Task2,1.551415,1.038709,0.9609668,0.8978417,0.5510674,4
10,14,ForceDirectedAlgorithm, Task2,1.509396,1.059893,1.01634,0.8712155,0.5431544,4
10,15,ForceDirectedAlgorithm, Task2,1.606108,1.040145,0.9962783,0.8477564,0.5097128,4
10,16,ForceDirectedAlgorithm, Task2,1.51972,1.046762,1.021812,0.873821,0.5378855,4
10,17,ForceDirectedAlgorithm, Task2,1.466746,1.094543,0.991339,0.8983989,0.5489731,4
10,18,ForceDirectedAlgorithm, Task2,1.56023,1.076831,0.9743558,0.8753042,0.5132783,4
10,19,ForceDirectedAlgorithm, Task2,1.656121,1.056096,0.9548233,0.8536355,0.4793243,4
10,20,ForceDirectedAlgorithm, Task2,1.751335,1.032759,0.9410455,0.8257284,0.4491321,4

