option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.5006449,0.5383703,0.4003851,0.7341088,0.5058375,0.3245229,62.48711
chosenOption,0.6004533,0.4007811,0.5003638,0.7586906,0.5326834,0.8097476,12.7582
chosenOption,0.5822795,0.7466483,0.518623,0.7362078,0.5220449,0.3878737,5.666545
chosenOption,0.575429,0.7223521,0.5201915,0.7530467,0.5136494,0.3679056,13.1603
chosenOption,0.4983334,0.428955,0.4599404,0.7707648,0.4769001,0.3551071,6.252661
chosenOption,0.5966143,0.7934244,0.5909809,0.8081734,0.5012107,0.2892821,6.779786
chosenOption,0.5010802,0.4691407,0.4941983,0.7541987,0.5051107,0.2827523,5.950947
chosenOption,0.5845641,0.7444922,0.5661787,0.8047284,0.5080813,0.2993398,4.831763
chosenOption,0.5917429,0.8556605,0.5447866,0.7980847,0.528092,0.2320903,3.658462
chosenOption,0.6019205,0.9054988,0.5684288,0.7651586,0.5022402,0.2682759,10.03599
chosenOption,0.6191937,1.053221,0.5516138,0.7624469,0.5035693,0.2251178,0.4208507
chosenOption,0.6225064,1.027604,0.5533762,0.7891566,0.501416,0.2409798,5.834884
chosenOption,0.6085597,1.091678,0.5264394,0.7450097,0.4937305,0.1859409,9.225026
chosenOption,0.56366,0.835236,0.5251391,0.7763411,0.4341898,0.2473941,8.928781
chosenOption,0.6185585,1.127045,0.5549059,0.7510421,0.4493341,0.2104653,3.844726
chosenOption,0.4656775,0.4671393,0.3440119,0.7658533,0.4542042,0.2971788,9.622289
chosenOption,0.5706972,0.8181719,0.5385653,0.7445687,0.4763982,0.2757821,14.85981
chosenOption,0.6282335,1.095199,0.5664351,0.7861292,0.4809556,0.2124489,10.36026
chosenOption,0.6283228,1.272645,0.5192817,0.7564606,0.459258,0.1339687,2.709531
chosenOption,0.6542354,1.350861,0.5062531,0.810908,0.4080242,0.1951312,5.495692

