UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.233184,1.134835,0.9610153,1.017889,0.6530769,0
0,0,ConeBurst,Task,1.422581,1.216452,0.9201036,0.9471731,0.4936906,0
0,0,ConeBurst,Task,1.524939,1.278501,0.8870367,0.9035357,0.4059869,0
0,0,ConeBurst,Task,1.602983,1.281793,0.8877307,0.8742197,0.3532738,0
0,0,ConeBurst,Task,1.662057,1.287154,0.8697792,0.8539618,0.327048,0
0,0,ConeBurst,Task,1.706161,1.292476,0.8594245,0.8343419,0.3075972,0
0,0,ConeBurst,Task,1.731533,1.289778,0.8534684,0.827495,0.297726,0
0,0,ConeBurst,Task,1.752468,1.287283,0.8468578,0.8211513,0.2922399,0
0,0,ConeBurst,Task,1.76575,1.286431,0.8438465,0.8172978,0.2866748,0
0,0,ConeBurst,Task,1.765753,1.287759,0.8433371,0.8167868,0.2863649,0
0,0,ConeBurst,Task,1.771674,1.287616,0.8421763,0.8146734,0.2838605,0
0,0,ConeBurst,Task,1.775858,1.287338,0.8406706,0.8130712,0.2830626,0
0,0,ConeBurst,Task,1.77839,1.286871,0.8399544,0.8124645,0.2823205,0
0,0,ConeBurst,Task,1.778368,1.287317,0.8399378,0.8124069,0.2819702,0
0,0,ConeBurst,Task,1.779495,1.287202,0.8395662,0.8119987,0.2817378,0
0,0,ConeBurst,Task,1.780281,1.287175,0.8392867,0.8116794,0.281578,0
0,0,ConeBurst,Task,1.780794,1.287099,0.8391548,0.8115616,0.2813904,0
0,0,ConeBurst,Task,1.781175,1.287073,0.8391204,0.8114098,0.2812211,0
0,0,ConeBurst,Task,1.781148,1.287057,0.8390924,0.811435,0.2812673,0
0,0,ConeBurst,Task,1.781314,1.287039,0.8390505,0.8113678,0.2812289,0

