step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.5227398,0.2938207,0.4023383,0.7561381,0.5107085,0.6506931,0.5895418
1,0.4982522,0.2791683,0.3014471,0.7219757,0.5622064,0.6264635,0.9946117
2,0.4397449,0.2050785,0.3635079,0.6242224,0.4724707,0.5334449,1.584504
3,0.575261,0.5534952,0.6538667,0.6368538,0.4761305,0.5559587,1.736292
4,0.5803718,0.5775608,0.6329744,0.6920342,0.4825155,0.5167742,2.309123
5,0.5650284,0.5181286,0.6835883,0.7002549,0.4783646,0.4448057,1.145
6,0.5780978,0.6256903,0.6950426,0.7504641,0.4295885,0.3897033,1.263143
7,0.5916426,0.6038319,0.7430306,0.8212635,0.4258599,0.3642273,1.904863
8,0.6066161,0.6738204,0.7727514,0.7429961,0.4510711,0.3924413,1.402385
9,0.525443,0.3461067,0.578108,0.8190479,0.4949718,0.3889803,2.280296
10,0.6138231,0.6485603,0.8024729,0.8603713,0.4495188,0.3081922,3.139063
11,0.4661552,0.2796526,0.484677,0.7976174,0.4724708,0.2963582,0.7437372
12,0.6337169,0.6932879,0.8899819,0.8936238,0.4583237,0.2333674,1.012346
13,0.7136369,1.080246,0.8843246,0.9279889,0.4814112,0.194214,2.14161
14,0.6292694,0.7156522,0.8619158,0.899479,0.4731776,0.1961223,0.9430482
15,0.5063682,0.3501784,0.579689,0.7997668,0.5572927,0.2449139,1.258949
16,0.5318009,0.4057801,0.6637532,0.8562773,0.5210229,0.212171,1.061105
17,0.5323246,0.3714013,0.6695162,0.8384088,0.5840291,0.1982675,0.9936802
18,0.7617558,1.215277,1.0063,1.008684,0.4814111,0.09710692,2.664068
19,0.6662144,0.8051085,0.9432631,0.9416922,0.5371365,0.1038717,2.47861

