step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6388268,0.5166797,0.5867846,0.7959448,0.5516159,0.743109,0.4715
1,0.5963991,0.4696473,0.5792016,0.6851782,0.5827529,0.6652158,1.533271
2,0.5759876,0.5294306,0.6042029,0.6556114,0.5093219,0.5813711,1.145739
3,0.4634103,0.3057556,0.4285788,0.6199499,0.4849111,0.4778561,0.6571169
4,0.4370437,0.2237221,0.3808177,0.6589015,0.4476039,0.4741733,1.314351
5,0.4803092,0.3323432,0.3466645,0.7219758,0.5059859,0.4945764,0.8790706
6,0.4658814,0.3456368,0.4675406,0.6888334,0.4338679,0.3935285,0.489206
7,0.5135931,0.3222373,0.535285,0.7818184,0.4689206,0.4597041,1.111956
8,0.4930712,0.3341719,0.4699674,0.7071951,0.4933207,0.4607009,1.774048
9,0.6657226,0.9789739,0.8128654,0.8295721,0.4647869,0.2424147,3.931059
10,0.5036115,0.3461067,0.4880431,0.7408712,0.5207275,0.4223091,1.080411
11,0.6206205,0.6217545,0.8321939,0.8476768,0.5049404,0.2965372,1.886692
12,0.481083,0.3699758,0.5331625,0.7939995,0.4794556,0.2288215,0.6906862
13,0.5167089,0.339567,0.5603659,0.7997669,0.5572928,0.3265519,0.8593947
14,0.4783471,0.3819107,0.5331627,0.7939996,0.5046902,0.1779722,2.139511
15,0.619618,0.7380162,0.8575125,0.8663568,0.5115585,0.124646,1.684628
16,0.6502842,0.8182104,0.8977628,0.8630338,0.5053982,0.1670156,1.87352
17,0.6539581,0.7827445,0.9146799,0.8236721,0.5693078,0.1793863,2.276751
18,0.5091556,0.3820128,0.6638579,0.9296225,0.4851581,0.0851265,1.569914
19,0.5456181,0.3820128,0.6904385,0.8733425,0.5840291,0.1982675,4.082691

