UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.046155,1.049921,0.9493886,0.7657661,1.18877,0
0,0,ConeBurst,Task,1.187961,1.109916,1.019478,0.9065464,0.7760983,0
0,0,ConeBurst,Task,1.242652,1.110582,0.9720505,0.7711174,0.9035979,0
0,0,ConeBurst,Task,1.262008,1.129719,0.9458557,0.688113,0.9743039,0
0,0,ConeBurst,Task,1.285735,1.128731,0.9063295,0.6261578,1.053046,0
0,0,ConeBurst,Task,1.30266,1.143849,0.8736774,0.5977446,1.082069,0
0,0,ConeBurst,Task,1.35024,1.147211,0.8784407,0.6215503,1.002559,0
0,0,ConeBurst,Task,1.349783,1.148217,0.8734874,0.6014552,1.027057,0
0,0,ConeBurst,Task,1.352748,1.151203,0.8663387,0.5846857,1.045025,0
0,0,ConeBurst,Task,1.356695,1.156782,0.8563685,0.5769587,1.053195,0
0,0,ConeBurst,Task,1.369302,1.159649,0.8584659,0.5804969,1.032086,0
0,0,ConeBurst,Task,1.372899,1.15835,0.8528746,0.5724425,1.043434,0
0,0,ConeBurst,Task,1.371701,1.159478,0.85067,0.5673678,1.050783,0
0,0,ConeBurst,Task,1.377316,1.160945,0.8516614,0.5686731,1.041404,0
0,0,ConeBurst,Task,1.378906,1.162019,0.8490887,0.5665175,1.043469,0
0,0,ConeBurst,Task,1.381369,1.163362,0.8497823,0.5672872,1.038199,0
0,0,ConeBurst,Task,1.382688,1.16448,0.8495733,0.566929,1.03633,0
0,0,ConeBurst,Task,1.381127,1.163483,0.8498155,0.5673514,1.038224,0
0,0,ConeBurst,Task,1.381191,1.163624,0.8495408,0.5664277,1.039216,0
0,0,ConeBurst,Task,1.381755,1.163987,0.8498405,0.5666624,1.037756,0

