option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.5964029,0.5561644,0.602869,0.7123296,0.6396194,0.4710324,7.606893
chosenOption,0.6003572,0.6410848,0.5706628,0.7129675,0.6286337,0.4484372,9.161385
chosenOption,0.6263242,0.6703023,0.5977673,0.7053974,0.4817,0.6764538,4.331279
chosenOption,0.6623451,0.7166624,0.6973172,0.7172278,0.4241082,0.7564097,5.340786
chosenOption,0.5936354,0.5837208,0.6730463,0.6727279,0.5637872,0.4748949,7.929526
chosenOption,0.6215197,0.6229271,0.7959104,0.6630656,0.594831,0.4308649,6.871797
chosenOption,0.6263446,0.675164,0.672453,0.6636449,0.4263611,0.6941003,7.605883
chosenOption,0.655104,0.6847725,0.7170012,0.6745704,0.3756403,0.8235357,7.168401
chosenOption,0.5929825,0.684634,0.6655335,0.6430854,0.488711,0.4829487,11.86194
chosenOption,0.6190869,0.6477789,0.8782277,0.61877,0.5080946,0.4425632,5.66422
chosenOption,0.6270792,0.6951573,0.7415107,0.6181022,0.3644207,0.7162054,6.53157
chosenOption,0.6488853,0.7656258,0.7189289,0.6352568,0.3251345,0.7994802,7.252889
chosenOption,0.5897006,0.6986306,0.8458787,0.5960058,0.3194982,0.4884895,5.8529
chosenOption,0.6600761,0.7240863,0.813839,0.6061904,0.2884593,0.8678055,7.034964
chosenOption,0.6412726,0.7640499,0.7535058,0.5734189,0.2887312,0.8266569,8.361879
chosenOption,0.6094607,0.6808591,0.9366328,0.5432631,0.3690329,0.5175154,6.777317
chosenOption,0.4471659,0.4910136,0.5347947,0.5216117,0.3380237,0.3503861,10.32797
chosenOption,0.4737715,0.4875082,0.5550061,0.5317385,0.4467328,0.3478718,9.672708
chosenOption,0.6607238,0.7135504,0.7963731,0.6259634,0.2950033,0.8727289,9.172426
chosenOption,0.641947,0.7526481,0.7371308,0.5931665,0.2957961,0.8309938,11.73889

