step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.4963525,0.4215295,0.4166815,0.6786983,0.7359544,0.2288986,1.322333
1,0.524036,0.3932479,0.3845102,0.7205048,0.8029168,0.3190006,4.219382
2,0.5237023,0.435879,0.4301954,0.6703119,0.7605448,0.3215802,4.309651
3,0.4875279,0.4426058,0.3790985,0.7512952,0.7070097,0.1576302,2.557139
4,0.5207164,0.4636826,0.4791839,0.7465681,0.662359,0.2517885,5.475387
5,0.6931323,0.7566667,0.6406622,0.8031352,0.4412373,0.8239601,5.969928
6,0.6506368,0.6117809,0.767184,0.7153838,0.6560892,0.502746,5.097638
7,0.6999707,0.7910609,0.7763542,0.8151822,0.613769,0.503487,3.509784
8,0.7168647,0.7517861,0.646887,0.8136542,0.4364389,0.9355575,6.530543
9,0.5064163,0.4847589,0.4206305,0.7759736,0.5388407,0.3118778,1.898652
10,0.5680932,0.4522349,0.4943703,0.8285804,0.6824794,0.3828008,3.900135
11,0.5731614,0.5230545,0.5279672,0.8043744,0.6084359,0.4019751,6.83
12,0.5580078,0.5448484,0.4943702,0.8772753,0.4710514,0.402494,6.322995
13,0.7089221,0.6952057,0.8592457,0.8857132,0.5102915,0.5941542,3.276065
14,0.5401143,0.5479883,0.4529867,0.9109257,0.437808,0.3508626,1.821796
15,0.828002,0.9521419,0.7336299,1.075311,0.279869,1.099058,6.56022
16,0.7356519,0.8599129,0.9059268,0.9854326,0.2932984,0.6336886,3.65154
17,0.7575117,0.8942426,0.8695162,0.963397,0.4693527,0.5910501,5.15373
18,0.6959714,0.6952057,0.8285583,0.8516471,0.5102915,0.5941543,5.164855
19,0.7029122,0.7230135,0.8138729,0.9260284,0.4157525,0.6358938,7.062511

