userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
2,1,ConeBurst, Task2,0.9806615,1.068887,0.9851795,0.998184,0.967088,3
2,2,ConeBurst, Task2,1.025355,1.112748,0.9642531,0.9852776,0.9123665,3
2,3,ConeBurst, Task2,1.041844,1.10297,0.9614463,0.9333533,0.9603865,3
2,4,ConeBurst, Task2,1.049547,1.116405,0.9444053,0.8814418,1.0082,3
2,5,ConeBurst, Task2,1.03121,1.186983,0.9247636,0.8819401,0.9751043,3
2,6,ConeBurst, Task2,1.032792,1.251775,0.9071789,0.8720863,0.9361673,3
2,7,ConeBurst, Task2,1.04749,1.247898,0.8976887,0.8214812,0.9854414,3
2,8,ConeBurst, Task2,1.047278,1.246585,0.8886164,0.776006,1.041514,3
2,9,ConeBurst, Task2,1.07235,1.309747,0.8629856,0.7533385,1.001579,3
2,10,ConeBurst, Task2,1.063376,1.380327,0.8449237,0.7453925,0.9659815,3
2,11,ConeBurst, Task2,1.085547,1.371946,0.8270719,0.6970428,1.018393,3
2,12,ConeBurst, Task2,1.096799,1.353889,0.8165022,0.6535964,1.079214,3
2,13,ConeBurst, Task2,1.107628,1.416439,0.8066916,0.6308267,1.038415,3
2,14,ConeBurst, Task2,1.110733,1.411363,0.7853732,0.5889304,1.1036,3
2,15,ConeBurst, Task2,1.127112,1.396849,0.7576777,0.5471553,1.171206,3
2,16,ConeBurst, Task2,1.126491,1.460389,0.7432269,0.5381956,1.131698,3
2,17,ConeBurst, Task2,1.118449,1.419138,0.7932703,0.5873853,1.081757,3
2,18,ConeBurst, Task2,1.091511,1.386041,0.8330047,0.6451375,1.044306,3
2,19,ConeBurst, Task2,1.094158,1.380692,0.8124201,0.6033409,1.10939,3
2,20,ConeBurst, Task2,1.10939,1.366508,0.7854252,0.5617232,1.176953,3

