UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,0.9731358,1.095694,0.9794121,0.9974777,0.9542804,0
0,0,ConeBurst,Task,1.035462,1.153153,0.9514973,0.9806327,0.879254,0
0,0,ConeBurst,Task,1.080071,1.12269,0.9427149,0.8289798,1.025544,0
0,0,ConeBurst,Task,1.094676,1.14661,0.8952859,0.6978873,1.165541,0
0,0,ConeBurst,Task,1.084001,1.185754,0.8854829,0.7010894,1.143672,0
0,0,ConeBurst,Task,1.088096,1.233913,0.8739052,0.6978733,1.106213,0
0,0,ConeBurst,Task,1.097134,1.223439,0.8641963,0.6577709,1.15746,0
0,0,ConeBurst,Task,1.09408,1.216274,0.8565533,0.6234269,1.209665,0
0,0,ConeBurst,Task,1.099315,1.224867,0.8528711,0.62097,1.201977,0
0,0,ConeBurst,Task,1.097702,1.240677,0.8494022,0.6220615,1.190158,0
0,0,ConeBurst,Task,1.102035,1.2368,0.8449638,0.6101936,1.206007,0
0,0,ConeBurst,Task,1.103545,1.231971,0.8432435,0.6003003,1.22094,0
0,0,ConeBurst,Task,1.105526,1.23772,0.8429721,0.597766,1.216017,0
0,0,ConeBurst,Task,1.105567,1.2356,0.8408542,0.5920594,1.225919,0
0,0,ConeBurst,Task,1.106688,1.234034,0.839279,0.5888153,1.231183,0
0,0,ConeBurst,Task,1.106896,1.237078,0.8385164,0.5888076,1.228701,0
0,0,ConeBurst,Task,1.106371,1.236547,0.8397393,0.5904217,1.226921,0
0,0,ConeBurst,Task,1.105722,1.236259,0.8403146,0.5918085,1.225896,0
0,0,ConeBurst,Task,1.105724,1.235746,0.8398063,0.5904596,1.228264,0
0,0,ConeBurst,Task,1.10599,1.235373,0.8394314,0.5896897,1.229517,0

