option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4963525,0.4215295,0.4166815,0.6786983,0.7359544,0.2288986,1.322333
alt2,0.5193713,0.3856431,0.3914266,0.7098265,0.8014588,0.3085017,4.219382
alt2,0.5142418,0.4469307,0.435181,0.6463504,0.7493478,0.293399,4.309651
alt2,0.4692042,0.4391678,0.3801221,0.6879333,0.6946209,0.1441771,2.557139
alt2,0.4856087,0.4424151,0.4651855,0.6409663,0.648701,0.2307756,5.475387
alt2,0.6362081,0.7093474,0.6337126,0.6751911,0.4323832,0.7304064,5.969928
alt2,0.6048722,0.5744022,0.7682734,0.6180772,0.6357405,0.4278676,5.097638
alt2,0.6370933,0.7205465,0.7750487,0.6652544,0.5931761,0.4314408,3.509784
alt2,0.6387636,0.684634,0.6451197,0.6287187,0.423349,0.8119969,6.530543
alt2,0.445168,0.4520271,0.4237843,0.5823079,0.5074118,0.2603086,1.898652
alt2,0.4878109,0.4181702,0.505476,0.6087715,0.5984882,0.3081487,3.900135
alt2,0.4843481,0.4731668,0.53655,0.5543962,0.5301323,0.3274949,6.83
alt2,0.4583086,0.4780714,0.4957943,0.5730378,0.4105034,0.3341363,6.322995
alt2,0.5938872,0.6160234,0.8693352,0.5496134,0.4598651,0.4745989,3.276065
alt2,0.4276614,0.4682067,0.4566634,0.5299382,0.3966746,0.2868237,1.821796
alt2,0.6567082,0.7949412,0.7319788,0.5819565,0.2552197,0.9194449,6.56022
alt2,0.5895624,0.7175437,0.9124176,0.5425185,0.2630866,0.5122458,3.65154
alt2,0.6272764,0.7693575,0.8814025,0.5878725,0.4241399,0.4736093,5.15373
alt2,0.5945736,0.6070598,0.8506783,0.5675409,0.4702975,0.4772915,5.164855
alt2,0.5856171,0.6085316,0.8323762,0.5787109,0.3859085,0.5225586,7.062511

