option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5099337,0.3333333,0.4093124,0.7204885,0.4526961,0.6338382,3.775916
alt2,0.4961635,0.3089381,0.3649771,0.7059486,0.5544828,0.5464711,1.045898
alt2,0.4893433,0.2905292,0.4014577,0.7250007,0.4586715,0.5710574,1.401526
alt2,0.4795219,0.2932563,0.3893463,0.6786425,0.5029374,0.5334269,0.8783032
alt2,0.4429265,0.3246671,0.5054992,0.7047777,0.4967286,0.1829599,1.221473
alt2,0.499938,0.355319,0.4843735,0.7429009,0.4319017,0.4851953,0.6770492
alt2,0.4498306,0.3634972,0.531734,0.7485335,0.4750718,0.1303165,0.7659113
alt2,0.439625,0.3075271,0.477796,0.6991352,0.4201136,0.2935533,0.7004976
alt2,0.4560219,0.3051025,0.4992357,0.713572,0.4345768,0.3276224,0.8560621
alt2,0.4587032,0.3252907,0.5403046,0.6730627,0.444698,0.3101596,0.6791841
alt2,0.4910158,0.3753615,0.8019122,0.6840307,0.4236324,0.1701425,0.4887247
alt2,0.5379526,0.5668271,0.7342994,0.7794524,0.4136513,0.1955327,1.543329
alt2,0.5404441,0.5596111,0.6804699,0.8204547,0.4000725,0.2416124,0.8567171
alt2,0.4912474,0.3829397,0.5346405,0.70919,0.3992259,0.4302407,1.324463
alt2,0.500846,0.3785168,0.7568368,0.6627555,0.480903,0.2252179,0.578238
alt2,0.440163,0.319816,0.4408732,0.6954573,0.4579653,0.2867031,1.367821
alt2,0.4595918,0.3086269,0.4567507,0.7232619,0.486241,0.3230786,0.4199544
alt2,0.4890602,0.3857358,0.5335975,0.7106565,0.4221268,0.3931845,1.122432
alt2,0.5426245,0.536923,0.7071587,0.8095436,0.4568347,0.202662,0.4997259
alt2,0.4675426,0.3164177,0.4235705,0.6806189,0.5353532,0.381753,0.3366024

