option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.4396226,0.3333333,0.4911917,0.7074383,0.5260927,0.140057,22.72746
chosenOption,0.5409262,0.4743973,0.6556274,0.7491944,0.4899265,0.3354852,2.464041
chosenOption,0.5235811,0.4064275,0.6495257,0.7633824,0.5037608,0.294809,2.583065
chosenOption,0.4387544,0.3468169,0.4959868,0.7342132,0.461904,0.1548513,2.131468
chosenOption,0.5234017,0.4552898,0.6888636,0.798593,0.4538166,0.2204454,1.243913
chosenOption,0.5517143,0.5019231,0.7650761,0.7643588,0.452458,0.2747555,1.111434
chosenOption,0.5333888,0.4299733,0.7584572,0.7740207,0.4702055,0.2342873,1.365312
chosenOption,0.53287,0.4302062,0.8731289,0.7035403,0.4200858,0.2373888,1.375911
chosenOption,0.4907878,0.465475,0.6620718,0.6973557,0.415673,0.2133633,1.855625
chosenOption,0.5251334,0.5992699,0.7084075,0.7429384,0.4353752,0.1396761,2.386783
chosenOption,0.4324589,0.3450234,0.4950455,0.6715164,0.3917606,0.258949,2.23252
chosenOption,0.4540164,0.3392961,0.4655234,0.7211272,0.426116,0.3180191,2.021613
chosenOption,0.4790416,0.3349767,0.6965858,0.6994037,0.4351307,0.229111,1.539376
chosenOption,0.4431269,0.3522724,0.5885565,0.6773322,0.443779,0.1536948,1.822997
chosenOption,0.452599,0.3785168,0.5038753,0.6617835,0.442531,0.2762889,1.123187
chosenOption,0.4908234,0.3479376,0.7141599,0.7084179,0.4952233,0.1883783,1.047205
chosenOption,0.5376947,0.5155911,0.7204618,0.7817599,0.4720174,0.1986435,1.026172
chosenOption,0.4461357,0.3548445,0.5874082,0.6787328,0.4692356,0.1404572,0.888404
chosenOption,0.4631611,0.3213959,0.5053416,0.6901199,0.5213355,0.2776126,0.8457027
chosenOption,0.5437288,0.482738,0.7497727,0.7557434,0.4835858,0.246804,0.5891912

