option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.5333352,0.430008,0.6105196,0.7627564,0.4664811,0.3969111,2.666276
alt1,0.4455336,0.3650735,0.4861265,0.7206281,0.5346944,0.1211455,1.080478
alt1,0.4420314,0.3435917,0.4553651,0.7382455,0.5089744,0.1639802,1.826877
alt1,0.5211102,0.4102425,0.7424446,0.6948661,0.458816,0.2991821,0.7930583
alt1,0.4640918,0.3836605,0.3622397,0.6882835,0.4646997,0.4215757,0.5373317
alt1,0.444608,0.3268636,0.5332203,0.7095287,0.4801013,0.1733262,0.5032557
alt1,0.4820684,0.334387,0.4496923,0.7072447,0.4952443,0.4237736,0.7041873
alt1,0.5044057,0.4691741,0.6680285,0.7868435,0.4402892,0.1576929,0.5588398
alt1,0.5016074,0.3608266,0.8788187,0.6802494,0.4278656,0.1602765,1.013225
alt1,0.492191,0.3538937,0.8061212,0.6852475,0.4343426,0.18135,0.4368514
alt1,0.5275268,0.6356226,0.7047087,0.7416192,0.4246395,0.131044,0.3819121
alt1,0.496661,0.4012654,0.8194739,0.6874518,0.4195356,0.1555785,0.4703907
alt1,0.4616389,0.3349767,0.4862696,0.6994214,0.4565589,0.330968,0.4139637
alt1,0.530834,0.4940014,0.802049,0.7674941,0.4054413,0.1851844,1.886865
alt1,0.5329883,0.5346924,0.6770999,0.787322,0.4164857,0.2493414,0.5697034
alt1,0.5252653,0.589184,0.6275933,0.7680596,0.4964005,0.1450893,0.4544998
alt1,0.4990596,0.3649947,0.8040312,0.6894869,0.478732,0.1580537,0.4353694
alt1,0.5330214,0.4976084,0.8004843,0.7690812,0.4286987,0.1692346,1.24439
alt1,0.4864259,0.3496563,0.7583309,0.702512,0.5081463,0.1134836,0.3817274
alt1,0.453006,0.3442404,0.5815344,0.6640216,0.533438,0.1417959,0.3774435

