userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
11,1,ForceDirectedAlgorithm, Task2,1.007499,1.014093,1.010651,1.033072,0.9346847,5
11,2,ForceDirectedAlgorithm, Task2,1.030775,1.070023,0.9985901,0.9885507,0.9120611,5
11,3,ForceDirectedAlgorithm, Task2,1.040451,1.128861,0.9879285,0.973897,0.8688633,5
11,4,ForceDirectedAlgorithm, Task2,1.058794,1.121862,1.024203,0.9871072,0.8080346,5
11,5,ForceDirectedAlgorithm, Task2,1.065957,1.183383,1.031107,0.9540653,0.7654876,5
11,6,ForceDirectedAlgorithm, Task2,1.090492,1.249476,1.012506,0.9227037,0.7248228,5
11,7,ForceDirectedAlgorithm, Task2,1.091082,1.327561,1.000261,0.8916873,0.6894079,5
11,8,ForceDirectedAlgorithm, Task2,1.08248,1.406799,0.9704293,0.8692799,0.6710119,5
11,9,ForceDirectedAlgorithm, Task2,1.154106,1.382709,0.9624553,0.8525302,0.6481991,5
11,10,ForceDirectedAlgorithm, Task2,1.224116,1.375489,0.9607463,0.8315082,0.6081401,5
11,11,ForceDirectedAlgorithm, Task2,1.203796,1.3118,0.9807041,0.852356,0.6513432,5
11,12,ForceDirectedAlgorithm, Task2,1.188471,1.244426,1.000147,0.8752688,0.6916862,5
11,13,ForceDirectedAlgorithm, Task2,1.148819,1.306192,0.9843182,0.8818849,0.6787864,5
11,14,ForceDirectedAlgorithm, Task2,1.13555,1.298173,0.9875181,0.9426849,0.6360736,5
11,15,ForceDirectedAlgorithm, Task2,1.134682,1.224971,0.994999,0.9720272,0.6733204,5
11,16,ForceDirectedAlgorithm, Task2,1.094984,1.28708,0.9836072,0.9726233,0.6617059,5
11,17,ForceDirectedAlgorithm, Task2,1.157207,1.303643,0.9863536,0.9324727,0.6203231,5
11,18,ForceDirectedAlgorithm, Task2,1.140288,1.293234,0.9868464,0.9994518,0.5801794,5
11,19,ForceDirectedAlgorithm, Task2,1.122625,1.22809,0.9908057,1.036668,0.6218119,5
11,20,ForceDirectedAlgorithm, Task2,1.14093,1.28314,0.9861534,0.9905662,0.599211,5

