UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.11673,1.117237,0.9953517,0.9092125,0.8614694,0
0,0,ConeBurst,Task,1.179447,1.071804,0.946362,0.7408176,1.06157,0
0,0,ConeBurst,Task,1.236699,1.176574,0.9364774,0.7117254,0.9385244,0
0,0,ConeBurst,Task,1.235513,1.163096,0.914142,0.6316183,1.05563,0
0,0,ConeBurst,Task,1.148934,1.13629,0.9497026,0.7115163,1.053558,0
0,0,ConeBurst,Task,1.164723,1.170092,0.9434589,0.6975432,1.024182,0
0,0,ConeBurst,Task,1.192344,1.185588,0.944912,0.6853037,0.9918522,0
0,0,ConeBurst,Task,1.19916,1.173594,0.9308092,0.6579201,1.038516,0
0,0,ConeBurst,Task,1.1851,1.165283,0.9429132,0.6801142,1.02659,0
0,0,ConeBurst,Task,1.195283,1.173329,0.9424322,0.6772423,1.011713,0
0,0,ConeBurst,Task,1.196301,1.168244,0.939596,0.6657484,1.03011,0
0,0,ConeBurst,Task,1.204524,1.173954,0.9369027,0.6642241,1.020395,0
0,0,ConeBurst,Task,1.197036,1.174444,0.940568,0.6718586,1.016093,0
0,0,ConeBurst,Task,1.200018,1.176739,0.9407934,0.6720822,1.010367,0
0,0,ConeBurst,Task,1.200943,1.176258,0.938067,0.6689758,1.015756,0
0,0,ConeBurst,Task,1.20125,1.175377,0.9366886,0.6665862,1.020097,0
0,0,ConeBurst,Task,1.203202,1.176733,0.9360431,0.6662183,1.017803,0
0,0,ConeBurst,Task,1.203988,1.176525,0.9350143,0.6646815,1.019792,0
0,0,ConeBurst,Task,1.204386,1.176287,0.9343057,0.6634067,1.021615,0
0,0,ConeBurst,Task,1.205156,1.176524,0.9340069,0.6634015,1.020911,0

