option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.5443546,0.5287345,0.6245912,0.7352085,0.5067496,0.326489,11.33464
chosenOption,0.6076554,0.5784795,0.6167316,0.736762,0.4160113,0.6902924,0.6789712
chosenOption,0.5110018,0.4985005,0.6741698,0.6844708,0.4619879,0.2358799,3.712765
chosenOption,0.6062438,0.5746592,0.6535147,0.7514634,0.4010541,0.6505274,1.843805
chosenOption,0.4477592,0.1831037,0.4527896,0.6639341,0.6331757,0.305793,3.034425
chosenOption,0.5387545,0.4888856,0.7143546,0.7173035,0.412761,0.360468,3.088057
chosenOption,0.5480768,0.5644652,0.6978064,0.7196485,0.4467309,0.3117331,1.813205
chosenOption,0.6088384,0.616843,0.6756647,0.7237617,0.3693855,0.6585372,3.069736
chosenOption,0.4329355,0.2885018,0.4602935,0.6953078,0.5324748,0.1880999,2.658473
chosenOption,0.5092656,0.5386303,0.6703895,0.6905752,0.4278573,0.2188759,3.878009
chosenOption,0.5893773,0.5861488,0.6937982,0.7110887,0.3403497,0.6155016,0.0669634
chosenOption,0.5820487,0.6776724,0.7891496,0.6784198,0.4729528,0.2920486,1.788033
chosenOption,0.499663,0.3404748,0.6309614,0.7002131,0.5498328,0.2768328,4.119751
chosenOption,0.515097,0.4961132,0.6693567,0.7062237,0.4952897,0.2085015,2.82664
chosenOption,0.636606,0.6654191,0.7747255,0.7191468,0.4503499,0.5733887,7.074371
chosenOption,0.5892423,0.6239855,0.7266226,0.6799169,0.3158267,0.5998599,6.252519
chosenOption,0.5833962,0.725414,0.830883,0.6375986,0.4375465,0.2855391,1.389059
chosenOption,0.636829,0.7231395,0.7956709,0.6603804,0.3919823,0.6129717,4.379232
chosenOption,0.6094165,0.7332177,0.7198011,0.6395612,0.2950974,0.6594052,1.467857
chosenOption,0.5611852,0.7862228,0.7647648,0.5840319,0.3574302,0.313476,5.899965

