option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.6577117,0.6877108,0.6983758,0.6873682,0.4487555,0.7663484,64.88801
chosenOption,0.661216,0.7070768,0.7178289,0.6615394,0.4223875,0.7972475,10.20657
chosenOption,0.5833599,0.6155427,0.5581032,0.6483777,0.4561455,0.6386304,15.70601
chosenOption,0.5665824,0.5929359,0.5587113,0.6245747,0.4153016,0.6413889,7.030076
chosenOption,0.6683784,0.7541393,0.707814,0.6284596,0.4481019,0.8033771,11.76026
chosenOption,0.6172544,0.7324888,0.6392597,0.5897778,0.3383638,0.7863819,6.440722
chosenOption,0.5522282,0.5609822,0.4692883,0.5745593,0.4798121,0.676499,5.286275
chosenOption,0.5657565,0.6364615,0.5706555,0.5670303,0.358709,0.6959262,1.26605
chosenOption,0.5471626,0.6407679,0.596352,0.5662912,0.3823924,0.5500095,9.861299
chosenOption,0.6519021,0.8628411,0.7146715,0.5804468,0.3053266,0.7962247,3.19968
chosenOption,0.5825646,0.7569238,0.5854058,0.5362417,0.3261238,0.7081279,3.454934
chosenOption,0.6808119,0.9310861,0.7805246,0.4926992,0.2665399,0.9332094,6.208695
chosenOption,0.4235677,0.4872968,0.3802191,0.4500159,0.3159829,0.484324,11.2077
chosenOption,0.6016426,0.8720181,0.7041289,0.4980323,0.2900659,0.6439679,2.418404
chosenOption,0.5523263,0.7249832,0.608987,0.4719134,0.2943751,0.661373,5.253603
chosenOption,0.6886231,1.032807,0.8569769,0.4739077,0.212458,0.8669664,6.530857
chosenOption,0.5629307,0.8094468,0.6433783,0.4300009,0.2237238,0.7081037,6.851908
chosenOption,0.6966848,1.130936,0.7791813,0.4609507,0.2071712,0.9051856,5.629577
chosenOption,0.6641322,1.122162,0.7682611,0.4065609,0.1698709,0.8538059,15.86906
chosenOption,0.6991569,1.238045,0.8522781,0.361348,0.143804,0.9003095,3.064778

