option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4808547,0.363901,0.3782666,0.7047552,0.5863534,0.3709976,42.39122
alt2,0.5706349,0.5342646,0.5438191,0.6859228,0.4952287,0.5939394,4.729805
alt2,0.6493497,0.6876354,0.6944682,0.6476506,0.4068325,0.8101618,4.386974
alt2,0.6437834,0.7012361,0.6749355,0.6016232,0.3667791,0.8743432,12.49277
alt2,0.5751557,0.6386307,0.5653542,0.6369175,0.3891765,0.6456996,9.318649
alt2,0.4585622,0.4357392,0.3163755,0.5751985,0.4639283,0.5015694,4.130947
alt2,0.4894686,0.5609822,0.5903586,0.5987924,0.4341692,0.2630406,3.520531
alt2,0.4571525,0.420451,0.4031325,0.5821861,0.4234251,0.4565676,8.120136
alt2,0.6158215,0.7604296,0.6106277,0.5653824,0.3076977,0.8349702,13.45151
alt2,0.5566269,0.5415767,0.4893192,0.5614724,0.442013,0.7487534,5.963185
alt2,0.6891053,0.9417132,0.7284418,0.5849575,0.3099073,0.8805065,5.467467
alt2,0.4441299,0.4926826,0.4227614,0.5051621,0.3482667,0.4517769,2.700018
alt2,0.6922478,1.007629,0.7455234,0.5109662,0.2666189,0.9305017,4.428816
alt2,0.6246165,0.7805945,0.586029,0.524927,0.3079522,0.9235797,4.837564
alt2,0.3954433,0.4363656,0.3849897,0.4348034,0.3561585,0.3648992,8.029672
alt2,0.5736469,0.8069416,0.6190051,0.4764963,0.2434998,0.7222915,3.864797
alt2,0.4318741,0.5347263,0.4545065,0.4414941,0.2640867,0.4645567,3.509484
alt2,0.4133911,0.5469286,0.3973847,0.4059664,0.2455286,0.4711471,7.510062
alt2,0.5482422,0.8479014,0.6135513,0.3866694,0.2009191,0.6921694,5.421539
alt2,0.5722229,0.9672964,0.6156111,0.3633218,0.1648149,0.7500705,4.080017

