userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
6,1,ConeBurst, Task1,1.02816,1.027855,0.9624237,0.9412419,1.04032,3
6,2,ConeBurst, Task1,1.055509,1.054853,0.92333,0.8843814,1.081927,3
6,3,ConeBurst, Task1,1.076385,1.04343,0.9099166,0.8360619,1.134207,3
6,4,ConeBurst, Task1,1.126585,1.081467,0.9065072,0.8010424,1.084399,3
6,5,ConeBurst, Task1,1.155524,1.105148,0.8560417,0.7501839,1.133102,3
6,6,ConeBurst, Task1,1.181907,1.115818,0.8227457,0.6987877,1.180742,3
6,7,ConeBurst, Task1,1.1554,1.065736,0.8260826,0.7221329,1.230648,3
6,8,ConeBurst, Task1,1.233119,1.055649,0.803557,0.6875896,1.220085,3
6,9,ConeBurst, Task1,1.254657,1.098384,0.7989981,0.685564,1.162396,3
6,10,ConeBurst, Task1,1.297943,1.106457,0.7636414,0.6322935,1.199665,3
6,11,ConeBurst, Task1,1.353892,1.117628,0.7167908,0.5939535,1.217735,3
6,12,ConeBurst, Task1,1.388794,1.132402,0.6670485,0.5439736,1.267782,3
6,13,ConeBurst, Task1,1.338533,1.121016,0.7112733,0.5938579,1.23532,3
6,14,ConeBurst, Task1,1.395187,1.171963,0.6830169,0.5588332,1.191,3
6,15,ConeBurst, Task1,1.423495,1.184096,0.6781842,0.5011959,1.213028,3
6,16,ConeBurst, Task1,1.469428,1.201551,0.6264502,0.4503883,1.252182,3
6,17,ConeBurst, Task1,1.558744,1.183527,0.6017549,0.4226845,1.23329,3
6,18,ConeBurst, Task1,1.631736,1.180747,0.5596402,0.3814191,1.246458,3
6,19,ConeBurst, Task1,1.706371,1.177604,0.5171059,0.3392388,1.259681,3
6,20,ConeBurst, Task1,1.780087,1.189746,0.473413,0.3022568,1.254498,3

