UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.101206,1.100108,0.8649527,0.7888264,1.144907,0
0,0,ConeBurst,Task,1.168502,1.166417,0.7624637,0.649707,1.25291,0
0,0,ConeBurst,Task,1.177005,1.157921,0.7568162,0.6304719,1.277786,0
0,0,ConeBurst,Task,1.191484,1.169487,0.7562539,0.6216828,1.261092,0
0,0,ConeBurst,Task,1.207479,1.184934,0.7198561,0.5869559,1.300775,0
0,0,ConeBurst,Task,1.223069,1.191314,0.6985048,0.551051,1.336061,0
0,0,ConeBurst,Task,1.206544,1.157623,0.699695,0.567836,1.368303,0
0,0,ConeBurst,Task,1.21045,1.157057,0.6987191,0.5661977,1.367577,0
0,0,ConeBurst,Task,1.214336,1.168179,0.6977804,0.5659221,1.353782,0
0,0,ConeBurst,Task,1.222381,1.170955,0.6904681,0.5524297,1.363766,0
0,0,ConeBurst,Task,1.223918,1.171575,0.6888867,0.5511142,1.364507,0
0,0,ConeBurst,Task,1.226347,1.174449,0.683367,0.5447448,1.371091,0
0,0,ConeBurst,Task,1.223634,1.172366,0.6863645,0.5495216,1.368114,0
0,0,ConeBurst,Task,1.225867,1.175561,0.6851853,0.5475799,1.365808,0
0,0,ConeBurst,Task,1.226097,1.175773,0.6852829,0.5467061,1.366141,0
0,0,ConeBurst,Task,1.227106,1.176802,0.6837274,0.5443135,1.368051,0
0,0,ConeBurst,Task,1.227402,1.176756,0.6836542,0.5441943,1.367993,0
0,0,ConeBurst,Task,1.228253,1.177004,0.68301,0.5431272,1.368605,0
0,0,ConeBurst,Task,1.228863,1.177291,0.6825461,0.5421484,1.369151,0
0,0,ConeBurst,Task,1.229354,1.17786,0.6820057,0.5414045,1.369376,0

