option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5559296,0.6573758,0.5711147,0.7347118,0.4928576,0.323588,20.00633
alt2,0.4417677,0.281663,0.3765832,0.7182098,0.5200894,0.312293,2.822274
alt2,0.5019374,0.5459908,0.4853053,0.7622174,0.4759497,0.2402243,8.299271
alt2,0.4353618,0.3168316,0.3925822,0.6872808,0.4807311,0.2993833,3.965843
alt2,0.4326527,0.3352883,0.4121733,0.6763483,0.4374626,0.3019909,2.903628
alt2,0.4192874,0.308985,0.3968166,0.707003,0.4259079,0.2577244,3.480091
alt2,0.4088147,0.4312475,0.3484631,0.6028756,0.4238227,0.2376643,5.404636
alt2,0.6468908,1.036445,0.767271,0.7310957,0.4220408,0.2776013,11.88039
alt2,0.4077834,0.3646881,0.3947148,0.6489818,0.3959298,0.2346022,3.220634
alt2,0.4188998,0.4061493,0.408873,0.5756005,0.4400147,0.2638616,2.562724
alt2,0.4156991,0.4281044,0.4236579,0.5595279,0.4006166,0.2665888,6.152839
alt2,0.5085341,0.8271552,0.526629,0.5890255,0.3827661,0.2170944,8.188872
alt2,0.5019054,0.8725429,0.5288923,0.5631532,0.3707249,0.1742139,7.115311
alt2,0.4037267,0.5050439,0.405811,0.4983634,0.3789074,0.2305077,15.15114
alt2,0.3846429,0.4619087,0.3955977,0.5186635,0.3461988,0.2008458,3.797973
alt2,0.6140934,1.460153,0.6262527,0.4551227,0.3534051,0.1755328,6.946105
alt2,0.3936642,0.5899187,0.3992449,0.45661,0.3143833,0.2081639,5.508591
alt2,0.3566918,0.5383313,0.3437943,0.4618055,0.2794331,0.1600948,1.200958
alt2,0.6238937,1.663666,0.5430326,0.4340697,0.3041559,0.1745442,5.861666
alt2,0.5107952,1.193669,0.4837981,0.4610302,0.2769155,0.1385633,1.354831

