UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.100031,1.08506,0.8402058,0.7251999,1.249503,0
0,0,ConeBurst,Task,1.148981,1.071166,0.7302239,0.6076041,1.442025,0
0,0,ConeBurst,Task,1.158518,1.075169,0.6632126,0.5335309,1.569569,0
0,0,ConeBurst,Task,1.169899,1.067153,0.6185834,0.4812989,1.663066,0
0,0,ConeBurst,Task,1.172369,1.060419,0.5899751,0.4578093,1.719428,0
0,0,ConeBurst,Task,1.172178,1.05346,0.5717961,0.4408287,1.761738,0
0,0,ConeBurst,Task,1.175062,1.047376,0.5587025,0.427348,1.791512,0
0,0,ConeBurst,Task,1.175265,1.042684,0.5509513,0.4189285,1.812171,0
0,0,ConeBurst,Task,1.171428,1.043136,0.5559033,0.4252115,1.804322,0
0,0,ConeBurst,Task,1.172067,1.042219,0.5520701,0.4214635,1.81218,0
0,0,ConeBurst,Task,1.172106,1.04038,0.5496336,0.4194023,1.818478,0
0,0,ConeBurst,Task,1.172211,1.039218,0.5481472,0.4177656,1.822658,0
0,0,ConeBurst,Task,1.172288,1.038746,0.5471104,0.4165599,1.825295,0
0,0,ConeBurst,Task,1.172585,1.038984,0.5469087,0.416563,1.824959,0
0,0,ConeBurst,Task,1.172558,1.038674,0.5464672,0.4160679,1.826234,0
0,0,ConeBurst,Task,1.172516,1.038594,0.5461538,0.4157341,1.827002,0
0,0,ConeBurst,Task,1.172485,1.038341,0.5459981,0.4155755,1.8276,0
0,0,ConeBurst,Task,1.172422,1.038265,0.5458863,0.4154456,1.82798,0
0,0,ConeBurst,Task,1.172398,1.038345,0.5459564,0.4155665,1.827734,0
0,0,ConeBurst,Task,1.172403,1.038297,0.5459012,0.4155045,1.827895,0

