option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.651553,0.7800294,0.6908506,0.6570141,0.4591517,0.6707189,16.13052
chosenOption,0.6423809,0.7777943,0.6395003,0.6416815,0.4607068,0.6922218,3.989605
chosenOption,0.6410605,0.7924415,0.6469027,0.6077974,0.4616362,0.696525,3.054976
chosenOption,0.6459621,0.8007855,0.6447234,0.5961357,0.4185612,0.7696046,2.611743
chosenOption,0.643526,0.8109196,0.6525337,0.5655714,0.4173029,0.7713025,2.036504
chosenOption,0.6430517,0.7834101,0.6657293,0.5647315,0.3950098,0.8063779,1.876668
chosenOption,0.6425515,0.8400784,0.6136224,0.5203071,0.3617594,0.8769905,2.545024
chosenOption,0.6526964,0.8463233,0.6243091,0.5233865,0.3067068,0.9627566,1.349259
chosenOption,0.3870375,0.4365755,0.3626644,0.4909235,0.4187086,0.2263152,1.822791
chosenOption,0.6459664,0.8187291,0.6374414,0.4982907,0.3612584,0.9141124,3.681242
chosenOption,0.6448401,0.8400929,0.5994962,0.4772582,0.3263972,0.9809561,1.711401
chosenOption,0.6557792,0.8390597,0.6042479,0.4777838,0.2769727,1.080832,1.607621
chosenOption,0.6708316,0.8365946,0.660612,0.4376481,0.2751763,1.144127,1.845848
chosenOption,0.5585722,0.7307488,0.5844008,0.4169088,0.3389036,0.7218991,2.080834
chosenOption,0.6601724,0.872519,0.6016757,0.4129737,0.2423654,1.171328,1.26722
chosenOption,0.6752802,0.8664464,0.6561549,0.3745431,0.2385579,1.240698,1.045485
chosenOption,0.6757699,0.8761212,0.5579612,0.3670692,0.2367718,1.340926,1.290555
chosenOption,0.6831731,0.8467235,0.5800416,0.360663,0.1884214,1.440016,1.145446
chosenOption,0.4004495,0.5592389,0.4509846,0.3361053,0.2822082,0.3737108,6.61733
chosenOption,0.6615687,0.8237724,0.5691323,0.333545,0.2195223,1.361871,5.830383

