UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,0.8026543,0.8985533,1.18341,1.182019,0.9333637,0
0,0,ConeBurst,Task,0.6706396,0.7766411,1.347031,1.337665,0.8680226,0
0,0,ConeBurst,Task,0.7021726,0.816912,1.282203,1.231598,0.9671147,0
0,0,ConeBurst,Task,0.647073,0.7585471,1.359942,1.303934,0.9305039,0
0,0,ConeBurst,Task,0.6569524,0.7786325,1.31844,1.230569,1.015406,0
0,0,ConeBurst,Task,0.6707353,0.7825119,1.289376,1.18852,1.068857,0
0,0,ConeBurst,Task,0.6675858,0.7798423,1.279197,1.146229,1.127146,0
0,0,ConeBurst,Task,0.6809438,0.7913681,1.273283,1.140672,1.113733,0
0,0,ConeBurst,Task,0.6905677,0.792985,1.272022,1.139378,1.105047,0
0,0,ConeBurst,Task,0.7003985,0.7975636,1.266909,1.141727,1.093402,0
0,0,ConeBurst,Task,0.7033498,0.8008375,1.257548,1.131542,1.106724,0
0,0,ConeBurst,Task,0.700027,0.7985426,1.261286,1.139345,1.100799,0
0,0,ConeBurst,Task,0.7037179,0.7993814,1.256765,1.130645,1.10949,0
0,0,ConeBurst,Task,0.7003151,0.7971574,1.260935,1.134362,1.107231,0
0,0,ConeBurst,Task,0.697705,0.7946926,1.264651,1.137541,1.10541,0
0,0,ConeBurst,Task,0.6974581,0.7944797,1.263342,1.134394,1.110327,0
0,0,ConeBurst,Task,0.6973106,0.7951472,1.265004,1.136028,1.10651,0
0,0,ConeBurst,Task,0.6978753,0.7955884,1.263535,1.134485,1.108517,0
0,0,ConeBurst,Task,0.6970524,0.7948098,1.26471,1.135488,1.107939,0
0,0,ConeBurst,Task,0.6971569,0.7949148,1.264235,1.13465,1.109043,0

