step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6412703,0.6735669,0.6336064,0.7035207,0.500756,0.6949017,11.16108
1,0.6011392,0.6943017,0.5849077,0.7187973,0.6173473,0.390342,4.930612
2,0.4950026,0.3693064,0.318152,0.7568057,0.6523585,0.3783903,3.265378
3,0.6332924,0.6398886,0.6019261,0.7386968,0.5257936,0.6601567,8.675149
4,0.5962902,0.6577595,0.5541231,0.7530258,0.6467448,0.3697977,5.84163
5,0.471965,0.4235904,0.4841543,0.7264503,0.6120793,0.1135508,6.341207
6,0.4969744,0.4038757,0.4141113,0.7208465,0.5783673,0.3676713,10.69767
7,0.5187733,0.4325199,0.3752832,0.8114173,0.5995458,0.3751005,1.66729
8,0.6679786,0.6923131,0.6995172,0.7366428,0.4477108,0.7637092,2.176426
9,0.6703539,0.7072452,0.6652867,0.7738728,0.4757181,0.7296468,10.82825
10,0.5202084,0.4513748,0.3940474,0.7873351,0.564489,0.4037958,4.04304
11,0.6235877,0.7746016,0.6724185,0.6864952,0.5279779,0.4564454,8.636428
12,0.6167296,0.7825401,0.6236641,0.6942389,0.5531757,0.4300294,1.939111
13,0.6589543,0.7746017,0.6969669,0.6331685,0.4256425,0.7643921,3.166977
14,0.6122662,0.8039283,0.646477,0.6503404,0.5291546,0.4314305,5.153576
15,0.5925617,0.7269287,0.5939656,0.6683078,0.5551831,0.4184234,7.899042
16,0.633521,0.7673861,0.6112894,0.6610781,0.4485599,0.6792912,6.966596
17,0.6141959,0.7469701,0.5939656,0.7673165,0.5531756,0.4095517,2.759256
18,0.605924,0.7673861,0.6464769,0.6845692,0.4997572,0.4314304,2.128751
19,0.5051841,0.4401114,0.4308934,0.772593,0.5412052,0.3411172,6.28612

