option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.5945889,0.6735669,0.6112895,0.6864952,0.5866421,0.4149505,15.27032
alt2,0.6430516,0.6564959,0.6484891,0.7018746,0.4937626,0.7146358,7.397293
alt2,0.5921831,0.624348,0.5542604,0.7367691,0.6425917,0.4029465,5.87273
alt2,0.5938798,0.6171122,0.5815849,0.7351739,0.6153986,0.4201292,2.85285
alt2,0.5212029,0.383846,0.3911966,0.8304537,0.6635153,0.3370025,2.822965
alt2,0.5112962,0.4122518,0.3834784,0.7387198,0.58024,0.4417909,2.277354
alt2,0.5867339,0.6133259,0.5448851,0.7193829,0.5946589,0.461417,2.532469
alt2,0.637178,0.5743344,0.4881345,0.7949216,0.4771947,0.8513048,2.088215
alt2,0.5094287,0.406932,0.4083061,0.7720618,0.579616,0.380228,1.433096
alt2,0.5185843,0.3870718,0.4110414,0.7920323,0.5810527,0.4217231,2.469138
alt2,0.591794,0.7115408,0.576781,0.6830232,0.5616089,0.4260159,2.23896
alt2,0.6533542,0.6656374,0.5803227,0.7080604,0.4423556,0.8703949,1.610933
alt2,0.5033814,0.3569168,0.3893663,0.7697185,0.6169684,0.3839368,1.501064
alt2,0.5921071,0.7009896,0.5943248,0.6761762,0.5408316,0.4482131,1.933154
alt2,0.6474168,0.6845044,0.6340517,0.6916995,0.4550362,0.7717925,1.465582
alt2,0.5147487,0.4146672,0.3956425,0.7997338,0.6088594,0.3548404,0
alt2,0.543375,0.4404299,0.4183406,0.7277864,0.5833058,0.547012,2.109601
alt2,0.5115677,0.3309679,0.3729485,0.8346343,0.6353215,0.3839661,1.013964
alt2,0.6478832,0.6618294,0.6270141,0.7071312,0.4515988,0.7918422,3.589372
alt2,0.5926175,0.6137962,0.5543301,0.763653,0.5896036,0.4417042,2.832256

