step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.5339738,0.3561898,0.549853,0.7545574,0.7653397,0.2439293,45.65202
1,0.6766145,0.6731732,0.6732031,0.7014227,0.7888967,0.5463769,1.356004
2,0.4983807,0.45397,0.5049112,0.6209486,0.6427892,0.2692846,4.167823
3,0.7186844,0.8327014,0.7517761,0.6939611,0.7042683,0.6107149,1.01092
4,0.6531613,0.6874728,0.641592,0.6659245,0.6731314,0.5976856,2.898258
5,0.6911644,0.813258,0.7223698,0.6559844,0.6434871,0.6207228,0.999872
6,0.6625034,0.7693411,0.7052601,0.5906717,0.622813,0.6244309,5.89003
7,0.4879223,0.4911555,0.5609258,0.5638135,0.506228,0.3174886,4.13744
8,0.6904417,0.9100791,0.7062439,0.5218459,0.3151042,0.9989355,1.037511
9,0.453238,0.4096183,0.5498527,0.4904622,0.5357379,0.2805187,10.83967
10,0.4363031,0.461086,0.4870766,0.4473039,0.5028355,0.2832136,2.928628
11,0.6042202,0.7812193,0.6415922,0.4439497,0.4751515,0.6791881,2.366535
12,0.555715,0.6509528,0.7281595,0.4008527,0.3471887,0.6514215,2.341977
13,0.6168928,0.8007078,0.791838,0.3793873,0.3950447,0.7174862,3.030193
14,0.6068245,0.874966,0.6721444,0.3699581,0.3563636,0.7606903,3.687366
15,0.4205075,0.5984153,0.5529978,0.3104742,0.285684,0.354966,3.066611
16,0.4242204,0.5763572,0.584492,0.335478,0.2707575,0.3540172,5.697853
17,0.6167815,0.8468381,0.8307629,0.3249614,0.2340318,0.8473134,3.090522
18,0.4808809,0.7299271,0.7415932,0.3721121,0.186581,0.3741911,4.908448
19,0.6479203,0.9526994,0.9226342,0.3311562,0.162002,0.8711095,1.087957

