option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.6607289,0.7758111,0.6566998,0.7213117,0.4070395,0.7427826,66.26163
chosenOption,0.6564054,0.7611704,0.6341577,0.7218176,0.3723883,0.7924933,0.9215447
chosenOption,0.6966931,0.8319725,0.6520504,0.7227103,0.4219375,0.8547949,3.609281
chosenOption,0.5180537,0.458243,0.5322788,0.7225254,0.5642663,0.3129547,2.584542
chosenOption,0.6690686,0.8072204,0.6619697,0.7215495,0.3572616,0.7973418,5.624677
chosenOption,0.664796,0.7916589,0.6393689,0.717755,0.3252299,0.849967,5.97434
chosenOption,0.4873356,0.4495204,0.4814041,0.6662869,0.5531919,0.2862746,5.443264
chosenOption,0.6960365,0.8258768,0.6722565,0.7207676,0.3409598,0.9203216,3.997406
chosenOption,0.4603482,0.3429574,0.4247593,0.7002704,0.5307289,0.3030248,2.157947
chosenOption,0.6651332,0.7752395,0.634848,0.7455587,0.3236142,0.8464056,8.909051
chosenOption,0.7039229,0.8461584,0.6477812,0.7416396,0.3664816,0.9175537,1.657996
chosenOption,0.7046744,0.8453106,0.6544594,0.7079442,0.3023044,1.013354,2.356097
chosenOption,0.6835038,0.8589163,0.6397538,0.6882223,0.2771599,0.953467,1.676061
chosenOption,0.720298,0.8608574,0.641062,0.6896808,0.2872041,1.122686,2.295877
chosenOption,0.7174785,0.9106483,0.608142,0.6650202,0.2841623,1.11942,3.821536
chosenOption,0.7224656,0.9044539,0.606214,0.6264471,0.2325909,1.242622,0.8437889
chosenOption,0.7324037,0.8894149,0.5999714,0.6251126,0.2330148,1.314505,1.511755
chosenOption,0.7401128,0.9556276,0.6115588,0.6126274,0.1913428,1.329407,1.981402
chosenOption,0.7365099,0.9413656,0.6139236,0.5626807,0.1790547,1.385525,3.978761
chosenOption,0.7343944,0.9447377,0.5322973,0.5494427,0.1912923,1.454202,15.41831

