option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.695949,0.7071808,0.6566997,0.7717463,0.8043588,0.5397591,83.42919
alt1,0.518724,0.3946124,0.4875842,0.7366168,0.7289913,0.245815,0.5992314
alt1,0.6565692,0.6553596,0.6115788,0.7234024,0.7027243,0.5897807,0.6890803
alt1,0.6956649,0.8323976,0.6622013,0.6939242,0.3489726,0.940829,6.287219
alt1,0.5137736,0.3997943,0.4909853,0.7457526,0.6789886,0.2533471,1.15457
alt1,0.5158278,0.3804591,0.554949,0.7413633,0.6298806,0.272487,2.643334
alt1,0.7038903,0.8641857,0.6522029,0.7138634,0.3682933,0.9209061,6.797236
alt1,0.6703366,0.6313927,0.7281345,0.7574862,0.6453379,0.5893316,1.670894
alt1,0.6962578,0.7886997,0.6827714,0.7523161,0.6387551,0.6187468,2.412177
alt1,0.6889102,0.7396985,0.6580996,0.787624,0.6587052,0.6004242,1.918421
alt1,0.6616716,0.6837496,0.6375095,0.7407679,0.6400365,0.6062943,0.6992888
alt1,0.5108833,0.4653518,0.5260558,0.7371232,0.4888068,0.3370791,4.18504
alt1,0.5158565,0.5050733,0.5557359,0.7100838,0.5081846,0.3002049,1.900931
alt1,0.4701784,0.4684551,0.4583108,0.6382885,0.4556805,0.3301571,5.677621
alt1,0.4922009,0.490207,0.4986808,0.6763045,0.4033736,0.3924388,4.053119
alt1,0.6429291,0.7474259,0.5848113,0.64063,0.4626974,0.7790811,2.209907
alt1,0.6295952,0.714179,0.5516548,0.605738,0.4308269,0.8455772,4.130497
alt1,0.4698102,0.5722813,0.4903677,0.5563935,0.3731007,0.3569078,2.055579
alt1,0.622914,0.6850755,0.5759051,0.5716954,0.3549258,0.9269682,1.965567
alt1,0.452106,0.5784314,0.4604349,0.512265,0.3138342,0.3955644,6.927007

