UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.189677,1.007321,0.9162264,0.5949604,1.291815,0
0,0,ConeBurst,Task,1.28137,0.9744387,0.835276,0.380145,1.528771,0
0,0,ConeBurst,Task,1.333607,0.9306325,0.763313,0.2892041,1.683243,0
0,0,ConeBurst,Task,1.284442,0.9764563,0.852971,0.3295343,1.556597,0
0,0,ConeBurst,Task,1.322596,0.9575395,0.8034196,0.2753562,1.641088,0
0,0,ConeBurst,Task,1.338896,0.9300597,0.768808,0.2409936,1.721242,0
0,0,ConeBurst,Task,1.3272,0.9460697,0.7987655,0.255333,1.672632,0
0,0,ConeBurst,Task,1.338746,0.9262351,0.7746608,0.2382707,1.722088,0
0,0,ConeBurst,Task,1.322672,0.9317213,0.7962412,0.247115,1.70225,0
0,0,ConeBurst,Task,1.327308,0.9225974,0.784732,0.2369978,1.728365,0
0,0,ConeBurst,Task,1.33207,0.915983,0.7751731,0.2298415,1.746932,0
0,0,ConeBurst,Task,1.334177,0.9113809,0.7675202,0.2247614,1.762161,0
0,0,ConeBurst,Task,1.338096,0.9066911,0.7622252,0.2213253,1.771662,0
0,0,ConeBurst,Task,1.338942,0.9033381,0.7584857,0.2185496,1.780685,0
0,0,ConeBurst,Task,1.34035,0.9012653,0.7555944,0.2167414,1.786049,0
0,0,ConeBurst,Task,1.34067,0.8997355,0.753348,0.2150496,1.791197,0
0,0,ConeBurst,Task,1.340984,0.8986695,0.7516396,0.2137785,1.794929,0
0,0,ConeBurst,Task,1.341572,0.8976717,0.7506046,0.2127892,1.797363,0
0,0,ConeBurst,Task,1.341991,0.8970677,0.7496035,0.2120815,1.799256,0
0,0,ConeBurst,Task,1.342253,0.8963568,0.7490053,0.2116021,1.800783,0

