option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4734164,0.3656909,0.4892915,0.7531137,0.5200974,0.2388882,13.77642
alt2,0.6008645,0.8118771,0.6840668,0.7711481,0.4801966,0.257034,9.010204
alt2,0.5770716,0.6467852,0.421164,0.7113525,0.5049059,0.6011502,6.896836
alt2,0.5867928,0.7135261,0.7003495,0.7312949,0.4655743,0.3232196,8.762581
alt2,0.6124554,0.7704697,0.7422736,0.755307,0.5088087,0.2854182,4.264765
alt2,0.5659711,0.5338082,0.488536,0.7425622,0.5377141,0.527235,4.593721
alt2,0.5946026,0.6251692,0.5702597,0.7596763,0.5344142,0.4834936,3.176213
alt2,0.5447162,0.4685494,0.4811499,0.7211072,0.5491802,0.5035945,6.088432
alt2,0.5070021,0.5083666,0.4017554,0.7270365,0.5267298,0.371122,9.460461
alt2,0.5197869,0.4417624,0.6473436,0.7277327,0.499562,0.2825337,2.110495
alt2,0.5285938,0.4886674,0.7167816,0.7560228,0.4684559,0.2130412,8.506142
alt2,0.541999,0.5050007,0.7661955,0.6754456,0.5232905,0.2400633,2.888155
alt2,0.5325857,0.4636367,0.8468151,0.6242459,0.4794005,0.2488306,2.570316
alt2,0.4372416,0.5137297,0.3552853,0.6299294,0.4334927,0.2537708,3.597927
alt2,0.6331446,0.8630946,1.052677,0.6795872,0.4109102,0.1594539,4.222397
alt2,0.5434219,0.5389857,0.9105521,0.6064011,0.460377,0.2007936,6.475173
alt2,0.4667087,0.5185517,0.5002553,0.6369983,0.3938539,0.2838838,5.47287
alt2,0.4662758,0.503684,0.5983403,0.6229719,0.3661816,0.2402009,9.071909
alt2,0.553862,0.6171485,1.056785,0.528184,0.3418251,0.2253676,2.355228
alt2,0.4675879,0.5947628,0.5905048,0.5050502,0.3509818,0.2966401,3.096418

