option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.5692844,0.5943376,0.4447811,0.7228348,0.5022417,0.5822269,8.308314
alt1,0.4677247,0.4115548,0.4671284,0.6959841,0.4771217,0.2868346,8.206966
alt1,0.5897394,0.7965336,0.648599,0.745918,0.5032746,0.2543714,8.18538
alt1,0.545807,0.5172563,0.4429563,0.6666571,0.5134771,0.5886881,6.019831
alt1,0.5880969,0.5041155,0.5154883,0.7416318,0.5267902,0.6524588,5.979904
alt1,0.4825393,0.3284477,0.5374252,0.7736675,0.556831,0.216325,0
alt1,0.5965295,0.730208,0.7570135,0.7416475,0.5309559,0.2228224,8.245426
alt1,0.4640935,0.3682744,0.4946827,0.6956908,0.5290568,0.2327628,4.561747
alt1,0.526494,0.4537738,0.6516473,0.7983125,0.490058,0.2386782,3.054468
alt1,0.5380364,0.5250653,0.5144316,0.757629,0.5227103,0.3703458,0.9892614
alt1,0.5025327,0.5474582,0.4419121,0.6885226,0.5035113,0.331259,0
alt1,0.487956,0.4759979,0.4021226,0.7324679,0.4687979,0.3603938,1.855427
alt1,0.4851191,0.4636367,0.4820627,0.7318612,0.4393596,0.3086754,2.943525
alt1,0.5275583,0.4833225,0.8138151,0.6683585,0.4119432,0.2603521,14.49629
alt1,0.4294445,0.4671647,0.4969387,0.5531672,0.455264,0.1746881,2.210215
alt1,0.4892159,0.6038302,0.5504043,0.5997798,0.4246639,0.2674012,1.466666
alt1,0.5589278,0.5501474,1.015382,0.597325,0.4081853,0.2235993,1.677121
alt1,0.5329332,0.5679929,0.9767686,0.608979,0.3605828,0.150343,6.141777
alt1,0.4182173,0.4850716,0.5895147,0.482798,0.3910221,0.1426802,2.979321
alt1,0.5579615,0.5947628,1.10804,0.5661267,0.3136025,0.2072749,0

