userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
6,1,ForceDirectedAlgorithm, Task1,1.051089,1.027814,0.9840716,0.9860399,0.9509856,3
6,2,ForceDirectedAlgorithm, Task1,1.031225,1.011792,0.9569097,0.974613,1.02546,3
6,3,ForceDirectedAlgorithm, Task1,0.9724331,1.052278,0.9642743,0.9938612,1.017153,3
6,4,ForceDirectedAlgorithm, Task1,0.9477286,1.064536,1.005173,1.024087,0.9584747,3
6,5,ForceDirectedAlgorithm, Task1,0.8981566,1.098374,1.027292,1.070628,0.9055492,3
6,6,ForceDirectedAlgorithm, Task1,0.9453573,1.153499,1.011323,1.030455,0.859367,3
6,7,ForceDirectedAlgorithm, Task1,0.8808649,1.14301,1.043033,1.062966,0.8701258,3
6,8,ForceDirectedAlgorithm, Task1,0.9035889,1.19754,1.041235,1.034397,0.8232397,3
6,9,ForceDirectedAlgorithm, Task1,0.9332698,1.256987,1.022237,1.00841,0.7790954,3
6,10,ForceDirectedAlgorithm, Task1,0.9730717,1.317238,0.9860767,0.9887998,0.7348136,3
6,11,ForceDirectedAlgorithm, Task1,1.005596,1.380527,0.9567857,0.9479246,0.7091673,3
6,12,ForceDirectedAlgorithm, Task1,1.041104,1.446187,0.9331219,0.913205,0.6663831,3
6,13,ForceDirectedAlgorithm, Task1,1.085308,1.510474,0.9056173,0.8714479,0.6271526,3
6,14,ForceDirectedAlgorithm, Task1,1.117398,1.581652,0.8672295,0.8437667,0.5899543,3
6,15,ForceDirectedAlgorithm, Task1,1.073269,1.640628,0.8589825,0.8339588,0.5931614,3
6,16,ForceDirectedAlgorithm, Task1,1.095495,1.717426,0.8320785,0.7963854,0.5586143,3
6,17,ForceDirectedAlgorithm, Task1,1.131031,1.795019,0.7942882,0.7611051,0.5185572,3
6,18,ForceDirectedAlgorithm, Task1,1.160229,1.876302,0.756908,0.7247035,0.4818574,3
6,19,ForceDirectedAlgorithm, Task1,1.184337,1.957716,0.7222138,0.6857064,0.450027,3
6,20,ForceDirectedAlgorithm, Task1,1.193556,2.053913,0.6879057,0.6503339,0.4142919,3

