UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.212421,1.115644,0.9337719,0.9419563,0.7962061,0
0,0,ConeBurst,Task,1.162163,1.078864,0.878236,0.9219553,0.9587825,0
0,0,ConeBurst,Task,1.064854,1.148205,0.8869245,0.9503039,0.9497123,0
0,0,ConeBurst,Task,1.024946,1.169766,0.9380248,0.9897741,0.8774891,0
0,0,ConeBurst,Task,0.9917492,1.193312,0.9504755,1.016127,0.8483366,0
0,0,ConeBurst,Task,1.032558,1.227059,0.9379058,0.9877392,0.814738,0
0,0,ConeBurst,Task,0.9954075,1.228603,0.9537469,1.004771,0.8174704,0
0,0,ConeBurst,Task,1.013047,1.252778,0.9518806,0.9898381,0.7924559,0
0,0,ConeBurst,Task,1.025225,1.264918,0.9467693,0.9827068,0.7803808,0
0,0,ConeBurst,Task,1.038235,1.275571,0.9389795,0.9785024,0.7687126,0
0,0,ConeBurst,Task,1.045838,1.282574,0.9346066,0.9718186,0.7651633,0
0,0,ConeBurst,Task,1.053078,1.288677,0.932292,0.9674896,0.7584631,0
0,0,ConeBurst,Task,1.059416,1.293083,0.9303459,0.9634435,0.7537117,0
0,0,ConeBurst,Task,1.064084,1.297534,0.9271896,0.9616582,0.7495348,0
0,0,ConeBurst,Task,1.061842,1.299293,0.9268907,0.9612136,0.7507609,0
0,0,ConeBurst,Task,1.064214,1.3017,0.9261009,0.9593287,0.7486567,0
0,0,ConeBurst,Task,1.06632,1.303002,0.9251884,0.9585029,0.7469866,0
0,0,ConeBurst,Task,1.067829,1.304143,0.9244787,0.9577779,0.7457716,0
0,0,ConeBurst,Task,1.069015,1.305056,0.9239619,0.9569337,0.7450328,0
0,0,ConeBurst,Task,1.06974,1.306031,0.9236074,0.9564701,0.7441513,0

