edge crossing weight,node overlap weight,edge crossing angle weight,angular resolution weight,edge length weight
0.6166829,0.6166829,0.5873171,0.5873171,0.5873171
0.6110563,0.6110563,0.5528605,0.6110563,0.6110563
0.4709308,0.4944774,0.4238378,0.4709308,0.4944774
0.4148971,0.4585705,0.3930605,0.4148971,0.4367338
0.4239442,0.4946016,0.4003918,0.4239442,0.4474967
0.562102,0.6508549,0.5325177,0.5029334,0.562102
0.4261459,0.4971702,0.4024711,0.3787963,0.4498206
0.5875861,0.6803629,0.5566605,0.5257349,0.5875861
0.6289552,0.7232984,0.5975075,0.5660596,0.5975074
0.6384586,0.7296669,0.5472502,0.577653,0.5472502
0.6857226,0.7792302,0.5610458,0.5922151,0.5610458
0.7340965,0.8298482,0.6064276,0.6064276,0.5425931
0.737675,0.8298844,0.5839928,0.5532563,0.4917834
0.7809982,0.874718,0.5935588,0.5935587,0.468599
0.6968572,0.78048,0.5296116,0.5296115,0.4459887
0.8457625,0.9433504,0.6505867,0.585528,0.4879399
0.8950052,0.9944502,0.6961153,0.6298186,0.4640768
0.8964332,0.9924796,0.6723251,0.6403096,0.4162012
0.9635839,1.063265,0.7309948,0.6645408,0.4319514
1.013533,1.114886,0.7432574,0.6756886,0.4054131

