option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.6041853,0.6133351,0.65135,0.708753,0.7570198,0.2904684,103.4108
alt2,0.5707744,0.4957253,0.5874732,0.7513805,0.7104157,0.3088773,3.132804
alt2,0.5214578,0.3886515,0.5566733,0.6796615,0.695955,0.2863477,2.907036
alt2,0.5860376,0.3186169,0.490997,0.7333161,0.6474967,0.7397615,8.052217
alt2,0.5834451,0.3271863,0.4911784,0.7178795,0.6111868,0.7697948,2.16477
alt2,0.5681429,0.3203646,0.4907531,0.6990017,0.5921029,0.7384923,8.140672
alt2,0.5976456,0.6725256,0.6234291,0.6695808,0.4247317,0.5979605,5.497189
alt2,0.6656383,0.6440352,0.5640547,0.6233556,0.3236258,1.17312,6.784347
alt2,0.5921963,0.6741931,0.6179855,0.6857982,0.5631322,0.4198727,12.68185
alt2,0.4266974,0.2759401,0.4043361,0.6251101,0.6098738,0.2182269,7.430348
alt2,0.6788742,0.7361521,0.6356328,0.6397537,0.3288184,1.054014,10.80689
alt2,0.5584759,0.5288434,0.608988,0.6819896,0.6116139,0.3609447,8.260512
alt2,0.7022625,0.7244276,0.6351125,0.6757236,0.3699178,1.106131,5.253729
alt2,0.5446681,0.3582279,0.5183387,0.6367195,0.4111347,0.7989198,6.781454
alt2,0.6739105,0.7972448,0.6456008,0.6563131,0.3494679,0.9209257,7.468274
alt2,0.6924285,0.8507837,0.6537342,0.7201966,0.4422334,0.7951946,3.840409
alt2,0.6570773,0.6549194,0.677186,0.6931528,0.3896091,0.8705191,2.827565
alt2,0.6448941,0.7678239,0.6072652,0.6567313,0.3720175,0.8206328,5.759771
alt2,0.6222606,0.809622,0.6667079,0.7091348,0.6354259,0.2904126,6.618889
alt2,0.5178244,0.3428549,0.5293825,0.6599069,0.5203266,0.536651,1.398034

