step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6041853,0.6133351,0.65135,0.708753,0.7570198,0.2904684,103.4108
1,0.5897351,0.5118113,0.6176589,0.7971614,0.7123329,0.3097109,3.132804
2,0.5227186,0.4034982,0.5616407,0.6840764,0.6892622,0.2751154,2.907036
3,0.5889228,0.3394418,0.5031826,0.7743822,0.6289266,0.6986809,8.052217
4,0.5893376,0.3564139,0.5283418,0.7375067,0.5939863,0.7304394,2.16477
5,0.5772218,0.3562047,0.553501,0.6990485,0.5747406,0.7026139,8.140672
6,0.6416096,0.7713773,0.741481,0.7218131,0.4080713,0.5653053,5.497189
7,0.6946355,0.7490708,0.6834449,0.6570554,0.3013651,1.082241,6.784347
8,0.6165134,0.7713773,0.7056484,0.6718009,0.5388025,0.3949376,12.68185
9,0.4303472,0.3195291,0.4723365,0.5927605,0.5666912,0.2004185,7.430348
10,0.714391,0.8524349,0.7605534,0.641228,0.3076927,1.010046,10.80689
11,0.5937739,0.60575,0.7155551,0.705176,0.5887092,0.3536793,8.260512
12,0.7499077,0.8384532,0.7644264,0.7157767,0.3529103,1.077972,5.253729
13,0.5702465,0.404778,0.6164037,0.6296034,0.4059536,0.7944936,6.781454
14,0.7076219,0.8879532,0.7605535,0.6056041,0.3516489,0.93235,7.468274
15,0.7332266,0.9388774,0.7605533,0.6899916,0.4542179,0.8224928,3.840409
16,0.6948173,0.7203344,0.7722324,0.6556143,0.4070972,0.9188083,2.827565
17,0.6828563,0.8467759,0.6834449,0.6224735,0.3874695,0.8741178,5.759771
18,0.6698692,0.8719915,0.7697979,0.7091233,0.6824833,0.3159501,6.618889
19,0.5515566,0.3612067,0.6135001,0.6375323,0.5626267,0.5829173,1.398034

