UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.097195,0.992483,0.9411002,0.6995006,1.269721,0
0,0,ConeBurst,Task,0.8827787,0.963096,0.9532754,0.730845,1.470005,0
0,0,ConeBurst,Task,0.8149151,0.9136481,0.9440179,0.6581155,1.669303,0
0,0,ConeBurst,Task,0.8548352,0.9078869,0.8986133,0.5783885,1.760276,0
0,0,ConeBurst,Task,0.8802512,0.9032573,0.8678712,0.5309442,1.817676,0
0,0,ConeBurst,Task,0.8896531,0.8944101,0.8472594,0.5016942,1.866983,0
0,0,ConeBurst,Task,0.8802562,0.8828185,0.8308195,0.4900332,1.916073,0
0,0,ConeBurst,Task,0.8885688,0.8897319,0.8389235,0.5018842,1.880892,0
0,0,ConeBurst,Task,0.8847024,0.8831599,0.8325469,0.4959983,1.903592,0
0,0,ConeBurst,Task,0.8902323,0.8859501,0.8328082,0.4953164,1.895693,0
0,0,ConeBurst,Task,0.8917863,0.8881657,0.8352996,0.4980589,1.88669,0
0,0,ConeBurst,Task,0.8934048,0.886633,0.8338739,0.4957519,1.890336,0
0,0,ConeBurst,Task,0.8950799,0.8874006,0.8346505,0.4968724,1.885997,0
0,0,ConeBurst,Task,0.895839,0.8878679,0.8351311,0.4979816,1.88318,0
0,0,ConeBurst,Task,0.8962361,0.888271,0.8356411,0.4985665,1.881285,0
0,0,ConeBurst,Task,0.8964247,0.8886212,0.8358756,0.4989093,1.880169,0
0,0,ConeBurst,Task,0.8968327,0.8888436,0.8359511,0.4989814,1.879391,0
0,0,ConeBurst,Task,0.8970413,0.889025,0.8360345,0.4991079,1.878791,0
0,0,ConeBurst,Task,0.8970522,0.8889656,0.8359275,0.4989579,1.879097,0
0,0,ConeBurst,Task,0.8971486,0.8890308,0.8359566,0.4990235,1.878841,0

