step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.6781529,0.7196894,0.6968077,0.7294571,0.4660016,0.7788087,37.72241
1,0.4821059,0.3273652,0.5184176,0.6456017,0.658263,0.260882,0.4486237
2,0.5466788,0.4007176,0.5112204,0.6560633,0.707475,0.4579178,0.5029673
3,0.4447546,0.2598509,0.4510741,0.6224098,0.6094177,0.2810206,1.248991
4,0.522213,0.3150972,0.4563611,0.6246881,0.7816351,0.4332836,1.191984
5,0.648555,0.7152605,0.70485,0.6504804,0.5681275,0.6040567,0.9819242
6,0.4845183,0.3764701,0.570259,0.6116227,0.5642254,0.3000143,1.248518
7,0.4623735,0.2969725,0.5187353,0.6569881,0.518005,0.3211664,0.465998
8,0.7772657,0.9719169,0.8097894,0.6874161,0.4354708,0.9817351,0.5148818
9,0.5612547,0.358065,0.5215556,0.7349272,0.6993576,0.4923679,0.9860116
10,0.5101217,0.3706116,0.5071809,0.734237,0.476002,0.462577,0.5035624
11,0.5255674,0.425575,0.6480219,0.7135596,0.5015337,0.3391466,0.5436144
12,0.5217412,0.4120244,0.5112906,0.7730687,0.4785853,0.433737,0.6106493
13,0.5753264,0.3867101,0.5650186,0.7349272,0.6582191,0.5317572,1.835002
14,0.5246049,0.4150849,0.5705785,0.6992732,0.4200018,0.5180862,0.4326165
15,0.7297056,0.865433,0.8394858,0.6514917,0.451793,0.8403243,1.344958
16,0.5587673,0.4746798,0.7257845,0.7135597,0.5015337,0.3782789,0.4798917
17,0.7738928,0.9272497,0.9016698,0.7166408,0.4235559,0.9003476,0.4655879
18,0.811228,0.9581576,0.8967412,0.7811984,0.4755686,0.9444744,0.4245518
19,0.6137411,0.4583227,0.6736757,0.7716736,0.534803,0.6302304,0.433012

