step,OverallGrade,edgeCrossValue,nodeOverlapValue,edgeCrossAngleValue,angularResValue,edgeLengthValue,passedTime
0,0.4826325,0.3273653,0.5184175,0.6795808,0.6269172,0.260882,13.64774
1,0.6466381,0.6668917,0.6748247,0.7134984,0.7483283,0.4296472,0.5613248
2,0.6858433,0.7556737,0.6968078,0.6929842,0.4660016,0.8177491,0.4774579
3,0.6036384,0.665704,0.6007519,0.6957645,0.5970956,0.458876,0.6666898
4,0.7119915,0.8552868,0.7085655,0.6150565,0.5171217,0.8639269,1.11909
5,0.4751559,0.348636,0.4294839,0.6957619,0.5348895,0.3670083,0.6643283
6,0.6331944,0.7669257,0.7232052,0.5968547,0.5643409,0.5146459,0.7561573
7,0.6822368,0.8002705,0.7760485,0.7134983,0.6057898,0.5155768,0.7445383
8,0.497784,0.3961774,0.490839,0.7344154,0.4504332,0.4170548,0.8113486
9,0.775221,0.8996119,0.8097892,0.7258593,0.4760148,0.9648299,2.011019
10,0.6704808,0.8127961,0.6739026,0.7643478,0.4974454,0.6039123,0.5221747
11,0.814115,1.010793,0.8435307,0.7597755,0.4354709,1.021005,1.044761
12,0.7258762,0.8453077,0.8391075,0.7227559,0.5083246,0.7138852,0.8667186
13,0.7349075,0.8559052,0.8772717,0.7535164,0.4662016,0.7216426,1.988706
14,0.8659918,1.147399,0.9562402,0.7615192,0.4272247,1.037576,1.273837
15,0.6081795,0.4293117,0.7231657,0.6658361,0.6402141,0.5823698,0.8111005
16,0.7898607,0.8963413,0.8749267,0.7931598,0.5393284,0.8455474,0.633009
17,0.5683265,0.4754129,0.5930971,0.8503757,0.4222811,0.5004658,0.4900432
18,0.5656663,0.459558,0.6339761,0.7692006,0.3920017,0.573595,0.3779182
19,0.8410674,0.9890652,1.103988,0.7955422,0.41,0.9067418,0.9440538

