option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt1,0.6781529,0.7196894,0.6968077,0.7294571,0.4660016,0.7788087,37.72241
alt1,0.482544,0.3442913,0.522708,0.6564261,0.6410547,0.24824,0.4486237
alt1,0.5403647,0.4116366,0.5129151,0.6549076,0.6865411,0.4358232,0.5029673
alt1,0.4467229,0.2776582,0.4599837,0.6450953,0.598296,0.252581,1.248991
alt1,0.5180879,0.3327094,0.4452568,0.660673,0.7624838,0.3893162,1.191984
alt1,0.6389949,0.7927973,0.6843295,0.652849,0.5463955,0.5186037,0.9819242
alt1,0.465079,0.4163904,0.526404,0.5812508,0.5425955,0.2587544,1.248518
alt1,0.4254216,0.3237515,0.4535673,0.5750673,0.4962774,0.2784443,0.465998
alt1,0.7144725,1.046075,0.6723363,0.5823743,0.4157845,0.8557926,0.5148818
alt1,0.4931875,0.3968589,0.4383023,0.5920496,0.6321362,0.4065903,0.9860116
alt1,0.4404572,0.4309937,0.4221421,0.5596029,0.4214455,0.3681021,0.5035624
alt1,0.4479751,0.49566,0.515905,0.5186778,0.4435139,0.266119,0.5436144
alt1,0.4407736,0.5005298,0.4085977,0.5736448,0.3942991,0.3267965,0.6106493
alt1,0.4715207,0.4739287,0.4292957,0.5224537,0.5433372,0.3885883,1.835002
alt1,0.4234436,0.5132824,0.4114228,0.4786287,0.3471688,0.3667151,0.4326165
alt1,0.6131873,1.119259,0.6018096,0.4227411,0.3480088,0.5741178,1.344958
alt1,0.4295216,0.6229855,0.4919019,0.4225376,0.36307,0.2471129,0.4798917
alt1,0.6136005,1.237105,0.5748387,0.3840697,0.3062028,0.5657865,0.4655879
alt1,0.6292715,1.300526,0.5404751,0.3953599,0.3429667,0.5670301,0.4245518
alt1,0.429242,0.6343042,0.3841061,0.3838287,0.3847263,0.3592446,0.433012

