UserID,StepNr,algorithm,task,edgeCrossingWeight,nodeOverlapWeight,edgeCrossAngleWeight,angularResWeight,edgeLengthWeight,cameraOffset
0,0,ConeBurst,Task,1.107885,1.017269,0.9289051,1.047055,0.8988863,0
0,0,ConeBurst,Task,1.204889,0.9986838,0.8661792,0.8523698,1.077878,0
0,0,ConeBurst,Task,1.281531,1.026998,0.8419499,0.8702471,0.9792743,0
0,0,ConeBurst,Task,1.350579,1.030927,0.7747585,0.7664848,1.077251,0
0,0,ConeBurst,Task,1.403018,1.026643,0.7805945,0.7570545,1.03269,0
0,0,ConeBurst,Task,1.428864,1.021723,0.7488571,0.7265401,1.074016,0
0,0,ConeBurst,Task,1.449211,1.012867,0.7308636,0.6858837,1.121174,0
0,0,ConeBurst,Task,1.465926,1.007551,0.7150419,0.6528541,1.158627,0
0,0,ConeBurst,Task,1.475983,1.01165,0.7155154,0.6545042,1.142348,0
0,0,ConeBurst,Task,1.491652,1.009819,0.7161561,0.6516623,1.130711,0
0,0,ConeBurst,Task,1.498168,1.010249,0.7095392,0.6429543,1.139089,0
0,0,ConeBurst,Task,1.503554,1.011596,0.7075145,0.6432849,1.134051,0
0,0,ConeBurst,Task,1.510144,1.011119,0.7035928,0.6371905,1.137954,0
0,0,ConeBurst,Task,1.516682,1.010455,0.7008752,0.630654,1.141335,0
0,0,ConeBurst,Task,1.516852,1.010556,0.7005152,0.6312771,1.140801,0
0,0,ConeBurst,Task,1.52011,1.010044,0.6996166,0.6286427,1.141587,0
0,0,ConeBurst,Task,1.522313,1.009385,0.698512,0.6268645,1.142926,0
0,0,ConeBurst,Task,1.523936,1.009359,0.6977074,0.6254659,1.143531,0
0,0,ConeBurst,Task,1.525388,1.009509,0.6969702,0.6243606,1.143773,0
0,0,ConeBurst,Task,1.526625,1.00924,0.6964455,0.6236274,1.144062,0

