option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
alt2,0.4826326,0.3273653,0.5184175,0.6795808,0.6269172,0.260882,13.64774
alt2,0.6489672,0.7013727,0.6804095,0.725461,0.7287656,0.4088271,0.5613248
alt2,0.6795303,0.7762648,0.6991177,0.6917635,0.4522128,0.7782925,0.4774579
alt2,0.6087403,0.7113238,0.612618,0.7211236,0.5861988,0.4124373,0.6666898
alt2,0.7051231,0.9030927,0.6913245,0.6504865,0.5044514,0.7762601,1.11909
alt2,0.4662446,0.3864294,0.4169802,0.6982953,0.5144289,0.3150894,0.6643283
alt2,0.6139257,0.8482492,0.6675881,0.5672162,0.5427065,0.4438685,0.7561573
alt2,0.6405786,0.8724335,0.6785546,0.6245311,0.58038,0.4469939,0.7445383
alt2,0.4499491,0.426406,0.4075243,0.6221917,0.4300705,0.3635527,0.8113486
alt2,0.6978707,0.9970788,0.6805266,0.5847445,0.4302608,0.7967427,2.011019
alt2,0.6019372,0.9452214,0.5609096,0.5825521,0.4404312,0.4805717,0.5221747
alt2,0.7174655,1.177254,0.671554,0.5522715,0.3850935,0.8011544,1.044761
alt2,0.6380884,1.026885,0.6705725,0.536311,0.4188008,0.5378724,0.8667186
alt2,0.6326679,1.048946,0.6665426,0.5356686,0.3848334,0.5273494,1.988706
alt2,0.7434296,1.418842,0.689509,0.521234,0.3531392,0.7344237,1.273837
alt2,0.4793449,0.555226,0.5184222,0.4320489,0.4931466,0.3978807,0.8111005
alt2,0.6363667,1.176388,0.5929833,0.4696732,0.3904303,0.5523588,0.633009
alt2,0.4175831,0.6342797,0.3781153,0.4557423,0.3052812,0.3144972,0.4900432
alt2,0.4044453,0.6237671,0.3821039,0.3892879,0.2827006,0.3443668,0.3779182
alt2,0.6411598,1.368835,0.6294551,0.3957009,0.2949456,0.516862,0.9440538

