userID,stepNumber,algorithm,task,edgeCrossingWeight,nodeOverlappingWeight,edgeCrossingAngleWeight,angularResolutionWeight,edgeLengthWeight,cameraOffset
11,1,ConeBurst, Task2,1.051704,1.008276,0.9659279,1.022551,0.9515414,4
11,2,ConeBurst, Task2,1.078611,1.003315,0.9483265,0.9704103,0.9993372,4
11,3,ConeBurst, Task2,1.121955,1.019752,0.932803,0.9817502,0.9437389,4
11,4,ConeBurst, Task2,1.161484,1.024451,0.8989639,0.9267234,0.9883777,4
11,5,ConeBurst, Task2,1.219244,1.019431,0.9032771,0.9136605,0.9443882,4
11,6,ConeBurst, Task2,1.271944,1.015406,0.8553079,0.8654978,0.9918446,4
11,7,ConeBurst, Task2,1.308208,1.005527,0.831543,0.8143468,1.040374,4
11,8,ConeBurst, Task2,1.345376,0.9963128,0.8048336,0.7638343,1.089643,4
11,9,ConeBurst, Task2,1.385429,1.00845,0.8055894,0.7682989,1.032232,4
11,10,ConeBurst, Task2,1.453657,0.9987965,0.8002635,0.752578,0.994705,4
11,11,ConeBurst, Task2,1.514088,0.9951535,0.7632321,0.707452,1.020074,4
11,12,ConeBurst, Task2,1.579248,0.9989372,0.742036,0.7003018,0.9794769,4
11,13,ConeBurst, Task2,1.654479,0.9877274,0.7108917,0.6603724,0.9865296,4
11,14,ConeBurst, Task2,1.731201,0.9734344,0.6844659,0.6199416,0.990957,4
11,15,ConeBurst, Task2,1.810611,0.9677865,0.6488817,0.616227,0.9564936,4
11,16,ConeBurst, Task2,1.903028,0.9488528,0.6217622,0.5791355,0.9472211,4
11,17,ConeBurst, Task2,2.001249,0.9244139,0.5895236,0.5422001,0.9426134,4
11,18,ConeBurst, Task2,2.103844,0.9040654,0.5567035,0.5048203,0.9305663,4
11,19,ConeBurst, Task2,2.214348,0.8837548,0.5222676,0.4675966,0.9120332,4
11,20,ConeBurst, Task2,2.325398,0.8562343,0.4903384,0.4342712,0.8937579,4

