option,overallGrade,edgeCrossGrade,nodeOverlapGrade,edgeCrossAngleGrade,angularResolutionGrade,edgeLengthGrade,passedTime
chosenOption,0.6124174,0.6668919,0.6574596,0.6631719,0.6270455,0.4475182,28.50807
chosenOption,0.6652811,0.7569,0.6733076,0.6916118,0.5123981,0.6921881,1.829118
chosenOption,0.6127145,0.7193169,0.6596392,0.6289034,0.6084915,0.4472215,2.298514
chosenOption,0.6723729,0.8283973,0.7105713,0.6450323,0.4541768,0.7236869,1.553617
chosenOption,0.6368201,0.7944519,0.5836029,0.7025195,0.6232408,0.4802855,1.647074
chosenOption,0.6923341,0.8774769,0.6879367,0.655652,0.5116658,0.7289391,1.310329
chosenOption,0.6798201,0.9391417,0.7075424,0.5914446,0.4003961,0.7605758,1.107426
chosenOption,0.6876955,0.9415035,0.7006593,0.606575,0.3794869,0.8102525,1.112819
chosenOption,0.6011975,0.8529733,0.5985367,0.6221941,0.4560822,0.4762011,0.8417523
chosenOption,0.633992,0.9476298,0.5744875,0.6295496,0.516697,0.5015959,1.705439
chosenOption,0.6773711,1.046182,0.6669772,0.5729948,0.3771153,0.723587,0.8957306
chosenOption,0.6140534,1.009733,0.6542733,0.5061541,0.4436046,0.4565019,2.292833
chosenOption,0.7089805,1.260497,0.6998611,0.5545839,0.3187886,0.7111716,1.201451
chosenOption,0.7064943,1.320543,0.6736354,0.523271,0.2802745,0.734747,1.543124
chosenOption,0.6382716,1.07017,0.6083455,0.5170391,0.4179402,0.5778628,1.207864
chosenOption,0.7520946,1.483924,0.7130482,0.4921322,0.3484258,0.7229423,1.280277
chosenOption,0.7474305,1.559667,0.6720972,0.4734838,0.3298948,0.7020099,1.312586
chosenOption,0.7233591,1.597323,0.6476496,0.440599,0.2468182,0.684406,1.366541
chosenOption,0.7189295,1.67921,0.6403732,0.3835048,0.2411359,0.6504232,1.077938
chosenOption,0.7506428,1.814815,0.605946,0.3882237,0.2918143,0.6524147,0.7822429

